"","cell_id","group"
"dffjpeli-1","dffjpeli-1","RBC"
"dffmipao-1","dffmipao-1","Early Myeloid Progenitor"
"dffojeak-1","dffojeak-1","Not-mapped"
"dffokpcp-1","dffokpcp-1","Not-mapped"
"dffpkaef-1","dffpkaef-1","Not-mapped"
"dfgaocjl-1","dfgaocjl-1","Not-mapped"
"dfgheoed-1","dfgheoed-1","Not-mapped"
"dfgkjjmb-1","dfgkjjmb-1","Late Erythroid"
"dfglmmpm-1","dfglmmpm-1","MPP"
"dfglphfd-1","dfglphfd-1","Late Myeloid"
"dfgmefem-1","dfgmefem-1","Not-mapped"
"dfgnfgmj-1","dfgnfgmj-1","Adipo-MSC"
"dfgnkfbd-1","dfgnkfbd-1","Not-mapped"
"dfgoblji-1","dfgoblji-1","AEC"
"dfgpmghm-1","dfgpmghm-1","Not-mapped"
"dfhccolm-1","dfhccolm-1","Not-mapped"
"dfhdnhie-1","dfhdnhie-1","Not-mapped"
"dfheoibe-1","dfheoibe-1","Late Erythroid"
"dfhfocoh-1","dfhfocoh-1","Early Myeloid Progenitor"
"dfhglhlg-1","dfhglhlg-1","Not-mapped"
"dfhgmdim-1","dfhgmdim-1","Not-mapped"
"dfhgmpli-1","dfhgmpli-1","Not-mapped"
"dfhhplji-1","dfhhplji-1","Ba/Eo/Ma"
"dfhkpbmh-1","dfhkpbmh-1","Not-mapped"
"dfhlhgcf-1","dfhlhgcf-1","Not-mapped"
"dfhnnmaj-1","dfhnnmaj-1","GMP"
"dfhomcbf-1","dfhomcbf-1","Not-mapped"
"dfhphdhk-1","dfhphdhk-1","Not-mapped"
"dfhpmiab-1","dfhpmiab-1","Not-mapped"
"dfiadfdd-1","dfiadfdd-1","Not-mapped"
"dfiadhok-1","dfiadhok-1","Not-mapped"
"dfibpamf-1","dfibpamf-1","RNAlo MSC"
"dfidhmfm-1","dfidhmfm-1","Not-mapped"
"dfiiahdp-1","dfiiahdp-1","RBC"
"dfiimmhl-1","dfiimmhl-1","Not-mapped"
"dfiliice-1","dfiliice-1","Late Erythroid"
"dfimbcln-1","dfimbcln-1","Not-mapped"
"dfipnnbc-1","dfipnnbc-1","Late Erythroid"
"dfjaipfp-1","dfjaipfp-1","Not-mapped"
"dfjbjeig-1","dfjbjeig-1","Not-mapped"
"dfjbmdgo-1","dfjbmdgo-1","Late Erythroid"
"dfjddgka-1","dfjddgka-1","Not-mapped"
"dfjdfhak-1","dfjdfhak-1","Late Myeloid"
"dfjdlgdl-1","dfjdlgdl-1","Neutrophil"
"dfjehgfp-1","dfjehgfp-1","AEC"
"dfjfcjpk-1","dfjfcjpk-1","SEC"
"dfjfjldo-1","dfjfjldo-1","RBC"
"dfjgimnb-1","dfjgimnb-1","Not-mapped"
"dfjiohjb-1","dfjiohjb-1","Late Erythroid"
"dfjjloia-1","dfjjloia-1","Late Erythroid"
"dfjjplij-1","dfjjplij-1","Late Erythroid"
"dfjkdhbk-1","dfjkdhbk-1","RBC"
"dfjmeheh-1","dfjmeheh-1","Not-mapped"
"dfjnmjbn-1","dfjnmjbn-1","Late Erythroid"
"dfjokjbm-1","dfjokjbm-1","Not-mapped"
"dfjopkcc-1","dfjopkcc-1","Not-mapped"
"dfjppfga-1","dfjppfga-1","Not-mapped"
"dfkbbeif-1","dfkbbeif-1","CD8+ T-Cell"
"dfkbjkkh-1","dfkbjkkh-1","Not-mapped"
"dfkbppjg-1","dfkbppjg-1","RBC"
"dfkcnmmj-1","dfkcnmmj-1","Not-mapped"
"dfkeaola-1","dfkeaola-1","RBC"
"dfkfajob-1","dfkfajob-1","Late Erythroid"
"dfkfchhp-1","dfkfchhp-1","Neutrophil"
"dfkfhghj-1","dfkfhghj-1","Pre-B"
"dfkginje-1","dfkginje-1","Late Erythroid"
"dfkhbcim-1","dfkhbcim-1","Late Erythroid"
"dfkicool-1","dfkicool-1","Not-mapped"
"dfkjakin-1","dfkjakin-1","Not-mapped"
"dfkmemhd-1","dfkmemhd-1","Late Erythroid"
"dfkoocjg-1","dfkoocjg-1","Early Myeloid Progenitor"
"dfkpekal-1","dfkpekal-1","Not-mapped"
"dflaggha-1","dflaggha-1","AEC"
"dflbghka-1","dflbghka-1","Late Erythroid"
"dflblkeh-1","dflblkeh-1","Late Erythroid"
"dflcnimf-1","dflcnimf-1","Not-mapped"
"dflcoalp-1","dflcoalp-1","Not-mapped"
"dfldgmcj-1","dfldgmcj-1","Not-mapped"
"dfldhhcd-1","dfldhhcd-1","Late Erythroid"
"dfleheik-1","dfleheik-1","GMP"
"dflfhlmk-1","dflfhlmk-1","Mature B"
"dflgmjfj-1","dflgmjfj-1","Adipo-MSC"
"dfljmelk-1","dfljmelk-1","Not-mapped"
"dflkdalp-1","dflkdalp-1","Not-mapped"
"dfllafgf-1","dfllafgf-1","Not-mapped"
"dflncoee-1","dflncoee-1","Late Erythroid"
"dflnffep-1","dflnffep-1","Not-mapped"
"dflnglcm-1","dflnglcm-1","Late Erythroid"
"dflnhdll-1","dflnhdll-1","Late Erythroid"
"dfmabnkj-1","dfmabnkj-1","Not-mapped"
"dfmacboc-1","dfmacboc-1","Not-mapped"
"dfmaphad-1","dfmaphad-1","Not-mapped"
"dfmbpfhn-1","dfmbpfhn-1","CD8+ T-Cell"
"dfmcmhef-1","dfmcmhef-1","CD8+ T-Cell"
"dfmdflbi-1","dfmdflbi-1","Not-mapped"
"dfmfgfdh-1","dfmfgfdh-1","Late Erythroid"
"dfmgdbee-1","dfmgdbee-1","Late Erythroid"
"dfmindel-1","dfmindel-1","Not-mapped"
"dfmjagmn-1","dfmjagmn-1","SEC"
"dfmjlcdi-1","dfmjlcdi-1","Late Erythroid"
"dfmkbgif-1","dfmkbgif-1","Late Erythroid"
"dfmlfbgb-1","dfmlfbgb-1","Late Erythroid"
"dfmmlohm-1","dfmmlohm-1","Not-mapped"
"dfmnbneb-1","dfmnbneb-1","Late Erythroid"
"dfmnefgf-1","dfmnefgf-1","Early Myeloid Progenitor"
"dfmpekob-1","dfmpekob-1","RBC"
"dfnadhog-1","dfnadhog-1","RBC"
"dfnamaoa-1","dfnamaoa-1","Not-mapped"
"dfncmeko-1","dfncmeko-1","Not-mapped"
"dfncpmgf-1","dfncpmgf-1","Not-mapped"
"dfneihlm-1","dfneihlm-1","Not-mapped"
"dfnfjapk-1","dfnfjapk-1","AEC"
"dfnfmlhg-1","dfnfmlhg-1","Not-mapped"
"dfnjepcg-1","dfnjepcg-1","Late Erythroid"
"dfnjkjmc-1","dfnjkjmc-1","Neutrophil"
"dfnkdplc-1","dfnkdplc-1","Late Erythroid"
"dfnochma-1","dfnochma-1","Not-mapped"
"dfnpnblb-1","dfnpnblb-1","Not-mapped"
"dfoajiln-1","dfoajiln-1","Not-mapped"
"dfodbkmg-1","dfodbkmg-1","CD4+ T-Cell"
"dfoddbel-1","dfoddbel-1","Late Erythroid"
"dfoeplff-1","dfoeplff-1","Late Erythroid"
"dfofmgme-1","dfofmgme-1","Late Erythroid"
"dfogfpho-1","dfogfpho-1","Not-mapped"
"dfogmnee-1","dfogmnee-1","Not-mapped"
"dfomfnli-1","dfomfnli-1","Macrophages"
"dfomkoaf-1","dfomkoaf-1","Not-mapped"
"dfondghi-1","dfondghi-1","Not-mapped"
"dfopnnmi-1","dfopnnmi-1","Not-mapped"
"dfpbfkhd-1","dfpbfkhd-1","MEP"
"dfpckdkc-1","dfpckdkc-1","Not-mapped"
"dfpcmkoi-1","dfpcmkoi-1","Late Erythroid"
"dfpcnika-1","dfpcnika-1","Not-mapped"
"dfpfmmgb-1","dfpfmmgb-1","Late Erythroid"
"dfpifdjd-1","dfpifdjd-1","RBC"
"dfpigkab-1","dfpigkab-1","RBC"
"dfpjkbon-1","dfpjkbon-1","Late Erythroid"
"dfpmibkh-1","dfpmibkh-1","Not-mapped"
"dfpomede-1","dfpomede-1","Not-mapped"
"dgabbgje-1","dgabbgje-1","Late Erythroid"
"dgadgnei-1","dgadgnei-1","Mature B"
"dgaeijcn-1","dgaeijcn-1","Not-mapped"
"dgahgemd-1","dgahgemd-1","Not-mapped"
"dgahkmdj-1","dgahkmdj-1","Late Erythroid"
"dgajmjdf-1","dgajmjdf-1","Not-mapped"
"dgalfahf-1","dgalfahf-1","AEC"
"dgapbnom-1","dgapbnom-1","Not-mapped"
"dgbcdfjh-1","dgbcdfjh-1","Late Erythroid"
"dgbchpgn-1","dgbchpgn-1","Not-mapped"
"dgbeebnm-1","dgbeebnm-1","Not-mapped"
"dgbehepj-1","dgbehepj-1","Neutrophil"
"dgbgepcf-1","dgbgepcf-1","Not-mapped"
"dgbgikgh-1","dgbgikgh-1","Mature B"
"dgbhblpd-1","dgbhblpd-1","Not-mapped"
"dgbheekj-1","dgbheekj-1","Not-mapped"
"dgbhlaga-1","dgbhlaga-1","Not-mapped"
"dgbiefpl-1","dgbiefpl-1","Monocyte"
"dgbkipmo-1","dgbkipmo-1","Monocyte"
"dgbmlhpp-1","dgbmlhpp-1","Late Erythroid"
"dgbnapli-1","dgbnapli-1","Adipo-MSC"
"dgcafdjg-1","dgcafdjg-1","Late Erythroid"
"dgcanlmg-1","dgcanlmg-1","Late Erythroid"
"dgcbfgmi-1","dgcbfgmi-1","Not-mapped"
"dgcchccb-1","dgcchccb-1","Not-mapped"
"dgcciejg-1","dgcciejg-1","Neutrophil"
"dgcdembe-1","dgcdembe-1","Not-mapped"
"dgcdicjd-1","dgcdicjd-1","Not-mapped"
"dgcefcji-1","dgcefcji-1","CD8+ T-Cell"
"dgcefddm-1","dgcefddm-1","Monocyte"
"dgceomgc-1","dgceomgc-1","MEP"
"dgcfgpia-1","dgcfgpia-1","Late Erythroid"
"dgcgoldp-1","dgcgoldp-1","Late Erythroid"
"dgcjdbnl-1","dgcjdbnl-1","Not-mapped"
"dgckhinn-1","dgckhinn-1","Late Erythroid"
"dgcllfmb-1","dgcllfmb-1","Not-mapped"
"dgcmpcne-1","dgcmpcne-1","Not-mapped"
"dgcnkjnk-1","dgcnkjnk-1","AEC"
"dgcoplpk-1","dgcoplpk-1","GMP"
"dgdakgbn-1","dgdakgbn-1","Late Erythroid"
"dgdbcfdb-1","dgdbcfdb-1","Late Erythroid"
"dgdbjedi-1","dgdbjedi-1","Late Erythroid"
"dgdcipmm-1","dgdcipmm-1","Late Erythroid"
"dgdgmlcj-1","dgdgmlcj-1","Not-mapped"
"dgdhncmc-1","dgdhncmc-1","Late Erythroid"
"dgdighjp-1","dgdighjp-1","Not-mapped"
"dgdjknml-1","dgdjknml-1","Not-mapped"
"dgdjllii-1","dgdjllii-1","Not-mapped"
"dgdkombo-1","dgdkombo-1","Late Erythroid"
"dgdlpbjc-1","dgdlpbjc-1","Late Erythroid"
"dgdnbhod-1","dgdnbhod-1","Plasma Cell"
"dgdoepfj-1","dgdoepfj-1","Late Erythroid"
"dgeafhmf-1","dgeafhmf-1","Macrophages"
"dgeaoifd-1","dgeaoifd-1","Late Erythroid"
"dgecalod-1","dgecalod-1","Not-mapped"
"dgecfamn-1","dgecfamn-1","Not-mapped"
"dgeclapa-1","dgeclapa-1","Not-mapped"
"dgecnmfj-1","dgecnmfj-1","Monocyte"
"dgeemibf-1","dgeemibf-1","Not-mapped"
"dgefchhc-1","dgefchhc-1","Early Myeloid Progenitor"
"dgegecnn-1","dgegecnn-1","Early Myeloid Progenitor"
"dgegjkoh-1","dgegjkoh-1","Not-mapped"
"dgeiaolf-1","dgeiaolf-1","Not-mapped"
"dgelegcn-1","dgelegcn-1","Early Myeloid Progenitor"
"dgelpenm-1","dgelpenm-1","Not-mapped"
"dgemhiih-1","dgemhiih-1","Not-mapped"
"dgemkebp-1","dgemkebp-1","Not-mapped"
"dgempmgo-1","dgempmgo-1","Not-mapped"
"dgenhoap-1","dgenhoap-1","Not-mapped"
"dgeondkd-1","dgeondkd-1","Late Erythroid"
"dgfdlemp-1","dgfdlemp-1","Not-mapped"
"dgfgcmll-1","dgfgcmll-1","Not-mapped"
"dgfgmdch-1","dgfgmdch-1","Not-mapped"
"dgfhbncj-1","dgfhbncj-1","Not-mapped"
"dgfhpilm-1","dgfhpilm-1","Late Erythroid"
"dgfijfhb-1","dgfijfhb-1","Not-mapped"
"dgfilmda-1","dgfilmda-1","Adipo-MSC"
"dgfkaceo-1","dgfkaceo-1","Pre-Pro B"
"dgfpmnab-1","dgfpmnab-1","Not-mapped"
"dggchceh-1","dggchceh-1","Cycling HSPC"
"dggflegh-1","dggflegh-1","Not-mapped"
"dgggjnkc-1","dgggjnkc-1","Late Erythroid"
"dgggkmel-1","dgggkmel-1","Late Erythroid"
"dgghlpbb-1","dgghlpbb-1","Late Myeloid"
"dgghojko-1","dgghojko-1","Monocyte"
"dggjmkni-1","dggjmkni-1","Late Erythroid"
"dggocbah-1","dggocbah-1","RBC"
"dghbgpji-1","dghbgpji-1","Late Erythroid"
"dghblief-1","dghblief-1","Late Erythroid"
"dghdfoab-1","dghdfoab-1","Late Erythroid"
"dghdikba-1","dghdikba-1","Late Erythroid"
"dghdmeee-1","dghdmeee-1","SEC"
"dghjiglm-1","dghjiglm-1","Late Erythroid"
"dghkfgll-1","dghkfgll-1","Not-mapped"
"dghppebp-1","dghppebp-1","Late Erythroid"
"dgicaamj-1","dgicaamj-1","Not-mapped"
"dgiccalk-1","dgiccalk-1","pDC"
"dgidnaeh-1","dgidnaeh-1","Late Erythroid"
"dgifaahd-1","dgifaahd-1","Not-mapped"
"dgifhmpf-1","dgifhmpf-1","Monocyte"
"dgifoacf-1","dgifoacf-1","Not-mapped"
"dgihhgfg-1","dgihhgfg-1","Late Erythroid"
"dgihhhgi-1","dgihhhgi-1","Not-mapped"
"dgihjhcf-1","dgihjhcf-1","Late Erythroid"
"dgikmdli-1","dgikmdli-1","Not-mapped"
"dgilbnkm-1","dgilbnkm-1","CD8+ T-Cell"
"dgimahib-1","dgimahib-1","Late Erythroid"
"dgimlgpn-1","dgimlgpn-1","Not-mapped"
"dginanlb-1","dginanlb-1","Late Erythroid"
"dgiokbfc-1","dgiokbfc-1","Not-mapped"
"dgipmpol-1","dgipmpol-1","Late Erythroid"
"dgjaddde-1","dgjaddde-1","Late Erythroid"
"dgjchakm-1","dgjchakm-1","Late Erythroid"
"dgjchilo-1","dgjchilo-1","Not-mapped"
"dgjcppjo-1","dgjcppjo-1","Not-mapped"
"dgjdkpgf-1","dgjdkpgf-1","Not-mapped"
"dgjefppc-1","dgjefppc-1","Not-mapped"
"dgjginkp-1","dgjginkp-1","Not-mapped"
"dgjgplbf-1","dgjgplbf-1","RBC"
"dgjhdcfk-1","dgjhdcfk-1","Late Erythroid"
"dgjjoigg-1","dgjjoigg-1","Late Erythroid"
"dgjkgcmj-1","dgjkgcmj-1","Late Erythroid"
"dgjmekpm-1","dgjmekpm-1","Late Erythroid"
"dgjmnohi-1","dgjmnohi-1","Late Erythroid"
"dgjnaihp-1","dgjnaihp-1","MEP"
"dgjokdgm-1","dgjokdgm-1","Not-mapped"
"dgkadgej-1","dgkadgej-1","Plasma Cell"
"dgkbfjdn-1","dgkbfjdn-1","RBC"
"dgkbhief-1","dgkbhief-1","Late Erythroid"
"dgkdgjkj-1","dgkdgjkj-1","Late Erythroid"
"dgkggggi-1","dgkggggi-1","Not-mapped"
"dgkiaohm-1","dgkiaohm-1","RBC"
"dgkipmpm-1","dgkipmpm-1","Late Erythroid"
"dgklpipl-1","dgklpipl-1","Late Erythroid"
"dgklplfc-1","dgklplfc-1","Late Erythroid"
"dgkpnddg-1","dgkpnddg-1","RBC"
"dglbmgdc-1","dglbmgdc-1","Plasma Cell"
"dglclimd-1","dglclimd-1","Not-mapped"
"dgldcacm-1","dgldcacm-1","Plasma Cell"
"dgldhcgl-1","dgldhcgl-1","Late Erythroid"
"dglegepc-1","dglegepc-1","Not-mapped"
"dglehmnn-1","dglehmnn-1","Not-mapped"
"dglekalf-1","dglekalf-1","Late Erythroid"
"dglgfkbj-1","dglgfkbj-1","Not-mapped"
"dglgkebj-1","dglgkebj-1","RBC"
"dglgljde-1","dglgljde-1","Not-mapped"
"dglhjbkp-1","dglhjbkp-1","Not-mapped"
"dgliipcd-1","dgliipcd-1","Not-mapped"
"dglimhlc-1","dglimhlc-1","Not-mapped"
"dglkpabg-1","dglkpabg-1","Not-mapped"
"dgllnbci-1","dgllnbci-1","Neutrophil"
"dglmllan-1","dglmllan-1","Not-mapped"
"dglofnmh-1","dglofnmh-1","Monocyte"
"dglpobml-1","dglpobml-1","Late Erythroid"
"dgmaccph-1","dgmaccph-1","Not-mapped"
"dgmaname-1","dgmaname-1","RBC"
"dgmapbfj-1","dgmapbfj-1","Late Erythroid"
"dgmbmeoj-1","dgmbmeoj-1","Not-mapped"
"dgmcagjb-1","dgmcagjb-1","Not-mapped"
"dgmcchij-1","dgmcchij-1","Late Erythroid"
"dgmcgejk-1","dgmcgejk-1","Late Erythroid"
"dgmdojch-1","dgmdojch-1","Late Erythroid"
"dgmghick-1","dgmghick-1","Not-mapped"
"dgmgnoii-1","dgmgnoii-1","Not-mapped"
"dgmhgike-1","dgmhgike-1","RBC"
"dgmhocne-1","dgmhocne-1","Not-mapped"
"dgmiijlf-1","dgmiijlf-1","Not-mapped"
"dgmjdlki-1","dgmjdlki-1","SEC"
"dgmjhpkl-1","dgmjhpkl-1","Not-mapped"
"dgmlhdan-1","dgmlhdan-1","Late Erythroid"
"dgmmmhem-1","dgmmmhem-1","Monocyte"
"dgmnolfi-1","dgmnolfi-1","Plasma Cell"
"dgmomogj-1","dgmomogj-1","Late Erythroid"
"dgnaenjo-1","dgnaenjo-1","Late Myeloid"
"dgnahgkp-1","dgnahgkp-1","RBC"
"dgnakdoh-1","dgnakdoh-1","Late Erythroid"
"dgnanjbn-1","dgnanjbn-1","Not-mapped"
"dgnccfkh-1","dgnccfkh-1","Not-mapped"
"dgndofmn-1","dgndofmn-1","Late Erythroid"
"dgnenjcj-1","dgnenjcj-1","Late Erythroid"
"dgnflgfj-1","dgnflgfj-1","Not-mapped"
"dgngdfcf-1","dgngdfcf-1","Late Erythroid"
"dgngmgho-1","dgngmgho-1","Late Erythroid"
"dgnhodgb-1","dgnhodgb-1","Monocyte"
"dgnikkcg-1","dgnikkcg-1","SEC"
"dgnipfgk-1","dgnipfgk-1","AEC"
"dgnjlepo-1","dgnjlepo-1","Not-mapped"
"dgnlcbhd-1","dgnlcbhd-1","Not-mapped"
"dgnlipgh-1","dgnlipgh-1","Not-mapped"
"dgnmmpjm-1","dgnmmpjm-1","Late Myeloid"
"dgnngiek-1","dgnngiek-1","AEC"
"dgnognhm-1","dgnognhm-1","Not-mapped"
"dgoeblip-1","dgoeblip-1","Mature B"
"dgoffagc-1","dgoffagc-1","Neutrophil"
"dgogjfaj-1","dgogjfaj-1","AEC"
"dgoigncm-1","dgoigncm-1","Neutrophil"
"dgojkahf-1","dgojkahf-1","Not-mapped"
"dgolhlmc-1","dgolhlmc-1","AEC"
"dgooille-1","dgooille-1","Late Erythroid"
"dgpanjcm-1","dgpanjcm-1","Not-mapped"
"dgpcloid-1","dgpcloid-1","Not-mapped"
"dgpcmolh-1","dgpcmolh-1","Late Erythroid"
"dgpggkkb-1","dgpggkkb-1","Not-mapped"
"dgpkollk-1","dgpkollk-1","Not-mapped"
"dgpliamd-1","dgpliamd-1","Early Myeloid Progenitor"
"dgplijjn-1","dgplijjn-1","Not-mapped"
"dgplljee-1","dgplljee-1","Late Erythroid"
"dgplpoin-1","dgplpoin-1","Not-mapped"
"dgppggcb-1","dgppggcb-1","Adipo-MSC"
"dhaaiejk-1","dhaaiejk-1","Osteo-MSC"
"dhabdpgi-1","dhabdpgi-1","Not-mapped"
"dhacnjjo-1","dhacnjjo-1","Not-mapped"
"dhadnebo-1","dhadnebo-1","Not-mapped"
"dhadpijf-1","dhadpijf-1","Early Myeloid Progenitor"
"dhaefkfd-1","dhaefkfd-1","Adipo-MSC"
"dhafhpbp-1","dhafhpbp-1","Plasma Cell"
"dhajckno-1","dhajckno-1","Late Erythroid"
"dhajldnp-1","dhajldnp-1","Not-mapped"
"dhajlkhm-1","dhajlkhm-1","Late Erythroid"
"dhakoeok-1","dhakoeok-1","Not-mapped"
"dhakpobe-1","dhakpobe-1","Not-mapped"
"dhandgbm-1","dhandgbm-1","Osteoblast"
"dhanipng-1","dhanipng-1","Osteoblast"
"dhapchip-1","dhapchip-1","GMP"
"dhapldlj-1","dhapldlj-1","Not-mapped"
"dhapmnkf-1","dhapmnkf-1","Not-mapped"
"dhbalonm-1","dhbalonm-1","Not-mapped"
"dhbaocfb-1","dhbaocfb-1","Not-mapped"
"dhbbbmkd-1","dhbbbmkd-1","Late Erythroid"
"dhbbmglc-1","dhbbmglc-1","Not-mapped"
"dhbbomle-1","dhbbomle-1","Not-mapped"
"dhbcabdd-1","dhbcabdd-1","Not-mapped"
"dhbdcjoc-1","dhbdcjoc-1","Not-mapped"
"dhbefdjj-1","dhbefdjj-1","Not-mapped"
"dhbgcmbl-1","dhbgcmbl-1","Not-mapped"
"dhbhdfgf-1","dhbhdfgf-1","Late Erythroid"
"dhbiiejm-1","dhbiiejm-1","Not-mapped"
"dhbmbibf-1","dhbmbibf-1","Not-mapped"
"dhbnkjnk-1","dhbnkjnk-1","Osteoblast"
"dhboicfi-1","dhboicfi-1","Not-mapped"
"dhbolkef-1","dhbolkef-1","Not-mapped"
"dhboojpg-1","dhboojpg-1","Macrophages"
"dhbpmeja-1","dhbpmeja-1","GMP"
"dhcbbgbn-1","dhcbbgbn-1","Pre-Pro B"
"dhccemdn-1","dhccemdn-1","Not-mapped"
"dhccpoon-1","dhccpoon-1","Not-mapped"
"dhcddogn-1","dhcddogn-1","Not-mapped"
"dhceehgl-1","dhceehgl-1","Monocyte"
"dhcfnbea-1","dhcfnbea-1","Late Erythroid"
"dhcljoca-1","dhcljoca-1","Not-mapped"
"dhcmbabg-1","dhcmbabg-1","VSMC"
"dhcmfnld-1","dhcmfnld-1","Not-mapped"
"dhcmokhd-1","dhcmokhd-1","GMP"
"dhcndgjk-1","dhcndgjk-1","Not-mapped"
"dhcofjcn-1","dhcofjcn-1","Not-mapped"
"dhconcdm-1","dhconcdm-1","Not-mapped"
"dhcpkafa-1","dhcpkafa-1","GMP"
"dhdaliba-1","dhdaliba-1","GMP"
"dhdaoicn-1","dhdaoicn-1","GMP"
"dhdbfhap-1","dhdbfhap-1","Cycling HSPC"
"dhdegnpe-1","dhdegnpe-1","Cycling HSPC"
"dhdfolmd-1","dhdfolmd-1","Monocyte"
"dhdghfie-1","dhdghfie-1","Not-mapped"
"dhdhlbej-1","dhdhlbej-1","Cycling HSPC"
"dhdienih-1","dhdienih-1","Late Erythroid"
"dhdknino-1","dhdknino-1","Not-mapped"
"dhdknnfb-1","dhdknnfb-1","CD8+ T-Cell"
"dhdlblmh-1","dhdlblmh-1","Not-mapped"
"dhdmenee-1","dhdmenee-1","RBC"
"dhdmingk-1","dhdmingk-1","Not-mapped"
"dhdnkacg-1","dhdnkacg-1","Not-mapped"
"dhdnmchl-1","dhdnmchl-1","Not-mapped"
"dhdpbffe-1","dhdpbffe-1","Plasma Cell"
"dhdpemkh-1","dhdpemkh-1","Not-mapped"
"dhdpfljm-1","dhdpfljm-1","Not-mapped"
"dhecbacl-1","dhecbacl-1","Not-mapped"
"dhecfkde-1","dhecfkde-1","Pre-B"
"dhedggng-1","dhedggng-1","Not-mapped"
"dhedijek-1","dhedijek-1","Not-mapped"
"dhednfma-1","dhednfma-1","Neutrophil"
"dheefnia-1","dheefnia-1","Not-mapped"
"dheeiino-1","dheeiino-1","Not-mapped"
"dhefoeeh-1","dhefoeeh-1","Osteoblast"
"dheijbhb-1","dheijbhb-1","Not-mapped"
"dhekbaao-1","dhekbaao-1","Not-mapped"
"dhekpbeb-1","dhekpbeb-1","Not-mapped"
"dheldcnj-1","dheldcnj-1","Late Myeloid"
"dhelddop-1","dhelddop-1","Mature B"
"dhelojjk-1","dhelojjk-1","Not-mapped"
"dhencadn-1","dhencadn-1","Not-mapped"
"dheonmnc-1","dheonmnc-1","Not-mapped"
"dhfaanfh-1","dhfaanfh-1","Cycling HSPC"
"dhfbimgo-1","dhfbimgo-1","AEC"
"dhfbmpma-1","dhfbmpma-1","Osteoblast"
"dhfbpgop-1","dhfbpgop-1","Not-mapped"
"dhfeohid-1","dhfeohid-1","Not-mapped"
"dhfgopjl-1","dhfgopjl-1","Plasma Cell"
"dhfjghdd-1","dhfjghdd-1","Not-mapped"
"dhfkaela-1","dhfkaela-1","Not-mapped"
"dhfnbdap-1","dhfnbdap-1","Not-mapped"
"dhfnmdcj-1","dhfnmdcj-1","AEC"
"dhfpaihn-1","dhfpaihn-1","Not-mapped"
"dhfplkff-1","dhfplkff-1","Not-mapped"
"dhfpmmnc-1","dhfpmmnc-1","Osteoblast"
"dhgbkgfb-1","dhgbkgfb-1","Osteoblast"
"dhgccicj-1","dhgccicj-1","Osteoblast"
"dhgefmdj-1","dhgefmdj-1","Not-mapped"
"dhgemikd-1","dhgemikd-1","Osteoblast"
"dhghbibl-1","dhghbibl-1","Neutrophil"
"dhghdphn-1","dhghdphn-1","Late Myeloid"
"dhgjnfcm-1","dhgjnfcm-1","Not-mapped"
"dhglgbde-1","dhglgbde-1","Not-mapped"
"dhgnedhm-1","dhgnedhm-1","Neutrophil"
"dhgnjlei-1","dhgnjlei-1","Not-mapped"
"dhgohmdg-1","dhgohmdg-1","CD4+ T-Cell"
"dhgpgjen-1","dhgpgjen-1","Early Myeloid Progenitor"
"dhgphpij-1","dhgphpij-1","Early Myeloid Progenitor"
"dhhbjcnn-1","dhhbjcnn-1","Not-mapped"
"dhhbpfnm-1","dhhbpfnm-1","Not-mapped"
"dhhcggnn-1","dhhcggnn-1","Not-mapped"
"dhhgclln-1","dhhgclln-1","Early Myeloid Progenitor"
"dhhicign-1","dhhicign-1","Not-mapped"
"dhhjabko-1","dhhjabko-1","Ba/Eo/Ma"
"dhhkgalp-1","dhhkgalp-1","Not-mapped"
"dhhkhpld-1","dhhkhpld-1","Not-mapped"
"dhhlgblh-1","dhhlgblh-1","Not-mapped"
"dhhndkpi-1","dhhndkpi-1","Not-mapped"
"dhhnobcg-1","dhhnobcg-1","Not-mapped"
"dhhoedge-1","dhhoedge-1","Osteoblast"
"dhhphlkb-1","dhhphlkb-1","Not-mapped"
"dhhpoadb-1","dhhpoadb-1","Not-mapped"
"dhiclbcd-1","dhiclbcd-1","Not-mapped"
"dhicmkfk-1","dhicmkfk-1","Osteo-MSC"
"dhicolca-1","dhicolca-1","Not-mapped"
"dhidbimo-1","dhidbimo-1","RBC"
"dhidjaih-1","dhidjaih-1","AEC"
"dhidkoll-1","dhidkoll-1","Not-mapped"
"dhigbbop-1","dhigbbop-1","Not-mapped"
"dhigofka-1","dhigofka-1","Plasma Cell"
"dhiiifbk-1","dhiiifbk-1","Osteo-MSC"
"dhiimjeo-1","dhiimjeo-1","Not-mapped"
"dhijllbm-1","dhijllbm-1","Not-mapped"
"dhikgjkk-1","dhikgjkk-1","Monocyte"
"dhikikfd-1","dhikikfd-1","Not-mapped"
"dhikjpkk-1","dhikjpkk-1","Not-mapped"
"dhiknbpd-1","dhiknbpd-1","Not-mapped"
"dhjaljni-1","dhjaljni-1","Not-mapped"
"dhjbckjm-1","dhjbckjm-1","Not-mapped"
"dhjdgcmh-1","dhjdgcmh-1","Not-mapped"
"dhjdhnjg-1","dhjdhnjg-1","Not-mapped"
"dhjecnjh-1","dhjecnjh-1","CD8+ T-Cell"
"dhjgdgak-1","dhjgdgak-1","Mature B"
"dhjgmaof-1","dhjgmaof-1","Not-mapped"
"dhjkikhf-1","dhjkikhf-1","Not-mapped"
"dhjlccee-1","dhjlccee-1","Not-mapped"
"dhkafkoo-1","dhkafkoo-1","Not-mapped"
