"","cell_id","group"
"ecnjbiai-1","ecnjbiai-1","Uk"
"ecnkcmee-1","ecnkcmee-1","T_NK"
"ecnkdgeb-1","ecnkdgeb-1","T_NK"
"ecnkhkol-1","ecnkhkol-1","Uk"
"ecnlalkn-1","ecnlalkn-1","Proliferating cells"
"ecnmjgcp-1","ecnmjgcp-1","Proliferating cells"
"ecnpfkbi-1","ecnpfkbi-1","Megakaryocyte?"
"ecnpjdpf-1","ecnpjdpf-1","Uk"
"ecnplbpc-1","ecnplbpc-1","Proliferating cells"
"ecnponhe-1","ecnponhe-1","Proliferating cells"
"ecodikjf-1","ecodikjf-1","Proliferating cells"
"ecogipko-1","ecogipko-1","Proliferating cells"
"ecohdbak-1","ecohdbak-1","Proliferating cells"
"ecohgabe-1","ecohgabe-1","Uk"
"ecohgpca-1","ecohgpca-1","Uk"
"ecoigglo-1","ecoigglo-1","Proliferating cells"
"ecoihlko-1","ecoihlko-1","Uk"
"ecojijpm-1","ecojijpm-1","Proliferating cells"
"ecojpoan-1","ecojpoan-1","Proliferating cells"
"ecokmpbf-1","ecokmpbf-1","Endothelial/vSMC/Adipocyte"
"econbboa-1","econbboa-1","Proliferating cells"
"ecooebbj-1","ecooebbj-1","Proliferating cells"
"ecoomdml-1","ecoomdml-1","MSC/Fibroblast/Bone"
"ecoonema-1","ecoonema-1","Myeloid progenitors"
"ecopcidg-1","ecopcidg-1","Proliferating cells"
"ecopihko-1","ecopihko-1","Proliferating cells"
"ecpanbne-1","ecpanbne-1","Mast?"
"ecpbklpc-1","ecpbklpc-1","MSC/Fibroblast/Bone"
"ecpbpcpd-1","ecpbpcpd-1","Endothelial/vSMC/Adipocyte"
"ecpdahgo-1","ecpdahgo-1","Uk"
"ecpebpkc-1","ecpebpkc-1","Endothelial/vSMC/Adipocyte"
"ecpecfpe-1","ecpecfpe-1","Endothelial/vSMC/Adipocyte"
"ecpelkfg-1","ecpelkfg-1","Uk"
"ecpfplnd-1","ecpfplnd-1","MSC/Fibroblast/Bone"
"ecphggai-1","ecphggai-1","Endothelial/vSMC/Adipocyte"
"ecpjhjho-1","ecpjhjho-1","Uk"
"ecpjkkdj-1","ecpjkkdj-1","MSC/Fibroblast/Bone"
"ecpkamke-1","ecpkamke-1","T_NK"
"ecpkblna-1","ecpkblna-1","Uk"
"ecpkigik-1","ecpkigik-1","Myeloid progenitors"
"ecplbdch-1","ecplbdch-1","Endothelial/vSMC/Adipocyte"
"ecplinmc-1","ecplinmc-1","Proliferating cells"
"ecplmgfp-1","ecplmgfp-1","Proliferating cells"
"ecpmimah-1","ecpmimah-1","Uk"
"ecpnjpak-1","ecpnjpak-1","Uk"
"ecppcggn-1","ecppcggn-1","Uk"
"ecppoleh-1","ecppoleh-1","Uk"
"edabglki-1","edabglki-1","Uk"
"edaeanpj-1","edaeanpj-1","Endothelial/vSMC/Adipocyte"
"edaehnem-1","edaehnem-1","Uk"
"edaejodl-1","edaejodl-1","Endothelial/vSMC/Adipocyte"
"edahcllh-1","edahcllh-1","Endothelial/vSMC/Adipocyte"
"edahofjn-1","edahofjn-1","B cell"
"edaifgih-1","edaifgih-1","T_NK"
"edailcgh-1","edailcgh-1","Uk"
"edajegob-1","edajegob-1","Endothelial/vSMC/Adipocyte"
"edajkoec-1","edajkoec-1","MSC/Fibroblast/Bone"
"edalefki-1","edalefki-1","T_NK"
"edalmjpm-1","edalmjpm-1","Endothelial/vSMC/Adipocyte"
"edamdacd-1","edamdacd-1","Uk"
"edapbfkh-1","edapbfkh-1","Uk"
"edapglpc-1","edapglpc-1","Uk"
"edbalecl-1","edbalecl-1","Uk"
"edbfojkc-1","edbfojkc-1","Uk"
"edbhofpj-1","edbhofpj-1","Uk"
"edbipacl-1","edbipacl-1","Myeloid progenitors"
"edbjflod-1","edbjflod-1","Uk"
"edbkfilo-1","edbkfilo-1","Uk"
"edbljcgo-1","edbljcgo-1","Proliferating cells"
"edbmgndi-1","edbmgndi-1","Proliferating cells"
"edbmgoin-1","edbmgoin-1","Uk"
"edbnjjdi-1","edbnjjdi-1","Uk"
"edbnlfmg-1","edbnlfmg-1","Uk"
"edbnobih-1","edbnobih-1","Uk"
"edbnpdgh-1","edbnpdgh-1","Uk"
"edbofbnj-1","edbofbnj-1","Myeloid progenitors"
"edboggkb-1","edboggkb-1","Uk"
"edbokkii-1","edbokkii-1","Uk"
"edbphdan-1","edbphdan-1","Uk"
"edcakdmf-1","edcakdmf-1","Endothelial/vSMC/Adipocyte"
"edcbljip-1","edcbljip-1","T_NK"
"edccfhml-1","edccfhml-1","Uk"
"edccoiho-1","edccoiho-1","Proliferating cells"
"edcdikne-1","edcdikne-1","Uk"
"edcgihdj-1","edcgihdj-1","Uk"
"edchicee-1","edchicee-1","Uk"
"edcilgai-1","edcilgai-1","Proliferating cells"
"edcjdjnp-1","edcjdjnp-1","Proliferating cells"
"edcjgjhl-1","edcjgjhl-1","Uk"
"edckbgpn-1","edckbgpn-1","Uk"
"edckhnhd-1","edckhnhd-1","Uk"
"edclgpei-1","edclgpei-1","Proliferating cells"
"edclkbdj-1","edclkbdj-1","Uk"
"edcmgekj-1","edcmgekj-1","T_NK"
"edcojgcd-1","edcojgcd-1","Uk"
"edcpdogi-1","edcpdogi-1","T_NK"
"edcphkbm-1","edcphkbm-1","Uk"
"edcpnbbe-1","edcpnbbe-1","Uk"
"eddahajj-1","eddahajj-1","Uk"
"eddbaicb-1","eddbaicb-1","MSC/Fibroblast/Bone"
"eddbpeig-1","eddbpeig-1","Uk"
"eddcmboo-1","eddcmboo-1","Uk"
"edddfmic-1","edddfmic-1","Proliferating cells"
"edddlgpm-1","edddlgpm-1","Proliferating cells"
"edddlmpn-1","edddlmpn-1","Uk"
"edddnncm-1","edddnncm-1","Megakaryocyte?"
"eddeilbg-1","eddeilbg-1","T_NK"
"eddenhnn-1","eddenhnn-1","Proliferating cells"
"eddfbmop-1","eddfbmop-1","Megakaryocyte?"
"eddhhico-1","eddhhico-1","Proliferating cells"
"eddigihn-1","eddigihn-1","Proliferating cells"
"eddihhgp-1","eddihhgp-1","Uk"
"eddimnim-1","eddimnim-1","Endothelial/vSMC/Adipocyte"
"eddiojcg-1","eddiojcg-1","Proliferating cells"
"eddjilpb-1","eddjilpb-1","Proliferating cells"
"eddlgafa-1","eddlgafa-1","Mast?"
"eddmdelm-1","eddmdelm-1","Uk"
"eddoolio-1","eddoolio-1","Uk"
"edeahmmf-1","edeahmmf-1","Proliferating cells"
"edecbbii-1","edecbbii-1","Proliferating cells"
"edecigee-1","edecigee-1","Uk"
"edecmihg-1","edecmihg-1","Mast?"
"edecnala-1","edecnala-1","Uk"
"ededcihi-1","ededcihi-1","Uk"
"ededgplj-1","ededgplj-1","Proliferating cells"
"ededjonj-1","ededjonj-1","Proliferating cells"
"edeeljdc-1","edeeljdc-1","Uk"
"edegchfg-1","edegchfg-1","Proliferating cells"
"edegpgpo-1","edegpgpo-1","Proliferating cells"
"edehmeen-1","edehmeen-1","Uk"
"edekcgoh-1","edekcgoh-1","T_NK"
"edemkgih-1","edemkgih-1","Uk"
"edemkjpn-1","edemkjpn-1","Uk"
"edeokpdc-1","edeokpdc-1","Uk"
"edfafnne-1","edfafnne-1","Uk"
"edfbfoai-1","edfbfoai-1","Uk"
"edfbjcgg-1","edfbjcgg-1","Uk"
"edfblhng-1","edfblhng-1","Proliferating cells"
"edfdacbp-1","edfdacbp-1","Uk"
"edfeedbb-1","edfeedbb-1","Endothelial/vSMC/Adipocyte"
"edfgkhdn-1","edfgkhdn-1","Uk"
"edfhdbbj-1","edfhdbbj-1","Uk"
"edfiidlm-1","edfiidlm-1","Myeloid progenitors"
"edfijlnf-1","edfijlnf-1","Proliferating cells"
"edfjpehb-1","edfjpehb-1","Proliferating cells"
"edfkdebf-1","edfkdebf-1","Proliferating cells"
"edfmblmo-1","edfmblmo-1","Uk"
"edfmcjon-1","edfmcjon-1","Proliferating cells"
"edfoeoob-1","edfoeoob-1","Uk"
"edfoibga-1","edfoibga-1","MSC/Fibroblast/Bone"
"edfompoc-1","edfompoc-1","Uk"
"edfpjamf-1","edfpjamf-1","Proliferating cells"
"edfpngle-1","edfpngle-1","Uk"
"edgakkid-1","edgakkid-1","Myeloid progenitors"
"edgbfagf-1","edgbfagf-1","Uk"
"edgbfffo-1","edgbfffo-1","Proliferating cells"
"edgdljco-1","edgdljco-1","MSC/Fibroblast/Bone"
"edgeajkl-1","edgeajkl-1","Uk"
"edgedgap-1","edgedgap-1","Proliferating cells"
"edgfhhpa-1","edgfhhpa-1","Uk"
"edgfkgol-1","edgfkgol-1","Uk"
"edggmogb-1","edggmogb-1","Uk"
"edghiebb-1","edghiebb-1","MSC/Fibroblast/Bone"
"edgkmgnl-1","edgkmgnl-1","B cell"
"edgljghi-1","edgljghi-1","Uk"
"edglnelg-1","edglnelg-1","Uk"
"edgmecko-1","edgmecko-1","Proliferating cells"
"edgniaid-1","edgniaid-1","Uk"
"edgnokhk-1","edgnokhk-1","Endothelial/vSMC/Adipocyte"
"edgoghen-1","edgoghen-1","Uk"
"edgpmbja-1","edgpmbja-1","Proliferating cells"
"edhamjke-1","edhamjke-1","Uk"
"edhbkgkf-1","edhbkgkf-1","Uk"
"edhdmimc-1","edhdmimc-1","Uk"
"edheiofi-1","edheiofi-1","Uk"
"edhfeoep-1","edhfeoep-1","Uk"
"edhhcebo-1","edhhcebo-1","B cell"
"edhihoig-1","edhihoig-1","T_NK"
"edhjdccb-1","edhjdccb-1","Uk"
"edhjdjbp-1","edhjdjbp-1","Uk"
"edhklgkh-1","edhklgkh-1","Uk"
"edhkpnig-1","edhkpnig-1","Proliferating cells"
"edhlbjgo-1","edhlbjgo-1","Uk"
"edhlnihk-1","edhlnihk-1","Proliferating cells"
"edhnfljg-1","edhnfljg-1","Uk"
"edhnilok-1","edhnilok-1","Uk"
"edhocnga-1","edhocnga-1","Endothelial/vSMC/Adipocyte"
"edhoeceo-1","edhoeceo-1","Myeloid progenitors"
"edhohjop-1","edhohjop-1","T_NK"
"edhpobgn-1","edhpobgn-1","Endothelial/vSMC/Adipocyte"
"edianoid-1","edianoid-1","Uk"
"edibfofh-1","edibfofh-1","Uk"
"edibkpod-1","edibkpod-1","Myeloid progenitors"
"edidddfn-1","edidddfn-1","Uk"
"edieciog-1","edieciog-1","T_NK"
"ediepclm-1","ediepclm-1","Proliferating cells"
"ediffjbf-1","ediffjbf-1","Myeloid progenitors"
"edifljfe-1","edifljfe-1","Uk"
"edigblcg-1","edigblcg-1","Uk"
"edihohme-1","edihohme-1","Proliferating cells"
"edijaida-1","edijaida-1","Uk"
"edilbiao-1","edilbiao-1","Uk"
"edilojik-1","edilojik-1","Uk"
"edimjmhl-1","edimjmhl-1","Uk"
"ediolead-1","ediolead-1","Proliferating cells"
"edipbmhd-1","edipbmhd-1","Uk"
"edipddkp-1","edipddkp-1","Megakaryocyte?"
"edjaollm-1","edjaollm-1","Uk"
"edjbdahk-1","edjbdahk-1","Uk"
"edjbpmok-1","edjbpmok-1","Uk"
"edjccmlm-1","edjccmlm-1","Uk"
"edjeobno-1","edjeobno-1","Uk"
"edjeojic-1","edjeojic-1","Uk"
"edjhdbjn-1","edjhdbjn-1","Uk"
"edjmalaf-1","edjmalaf-1","Uk"
"edjobele-1","edjobele-1","MSC/Fibroblast/Bone"
"edjpfooo-1","edjpfooo-1","Endothelial/vSMC/Adipocyte"
"edkacbep-1","edkacbep-1","Mast?"
"edkcdkoe-1","edkcdkoe-1","Megakaryocyte?"
"edkdbdlc-1","edkdbdlc-1","Proliferating cells"
"edkemcjm-1","edkemcjm-1","Proliferating cells"
"edkgknbj-1","edkgknbj-1","Proliferating cells"
"edkhoodg-1","edkhoodg-1","Proliferating cells"
"edkidcgo-1","edkidcgo-1","Proliferating cells"
"edkihfnp-1","edkihfnp-1","Proliferating cells"
"edkijdje-1","edkijdje-1","Uk"
"edkjldgi-1","edkjldgi-1","Proliferating cells"
"edkkbflg-1","edkkbflg-1","Proliferating cells"
"edklnlbp-1","edklnlbp-1","Uk"
"edkmdglh-1","edkmdglh-1","Uk"
"edkmgioj-1","edkmgioj-1","Uk"
"edkncgpn-1","edkncgpn-1","Uk"
"edknfmdo-1","edknfmdo-1","Proliferating cells"
"edknklig-1","edknklig-1","Megakaryocyte?"
"edkodgbi-1","edkodgbi-1","Endothelial/Plasma cell/HSC?"
"edkodlkl-1","edkodlkl-1","Uk"
"edkoiaap-1","edkoiaap-1","Proliferating cells"
"edkpdkdn-1","edkpdkdn-1","Proliferating cells"
"edkphnha-1","edkphnha-1","T_NK"
"edlcbpoi-1","edlcbpoi-1","Myeloid progenitors"
"edlckgni-1","edlckgni-1","Uk"
"edlcmelj-1","edlcmelj-1","Uk"
"edldhgmh-1","edldhgmh-1","Uk"
"edlebdgb-1","edlebdgb-1","Myeloid progenitors"
"edlejdkj-1","edlejdkj-1","Uk"
"edlihpba-1","edlihpba-1","Endothelial/vSMC/Adipocyte"
"edljbegp-1","edljbegp-1","Proliferating cells"
"edljpllc-1","edljpllc-1","Uk"
"edlkkgpk-1","edlkkgpk-1","Uk"
"edlmfkod-1","edlmfkod-1","Uk"
"edlmoood-1","edlmoood-1","Uk"
"edlnafih-1","edlnafih-1","Uk"
"edlneeea-1","edlneeea-1","Uk"
"edlniajo-1","edlniajo-1","Proliferating cells"
"edlofgkg-1","edlofgkg-1","Uk"
"edloiacl-1","edloiacl-1","Uk"
"edlpcdgk-1","edlpcdgk-1","Uk"
"edlplpjp-1","edlplpjp-1","Uk"
"edmbodod-1","edmbodod-1","Uk"
"edmddpom-1","edmddpom-1","Uk"
"edmdjnmc-1","edmdjnmc-1","Uk"
"edmeokhm-1","edmeokhm-1","Uk"
"edmfbcbh-1","edmfbcbh-1","Proliferating cells"
"edmhgbji-1","edmhgbji-1","Uk"
"edmhkjia-1","edmhkjia-1","Uk"
"edmhojfc-1","edmhojfc-1","Uk"
"edmiadjj-1","edmiadjj-1","Uk"
"edmjebfe-1","edmjebfe-1","Endothelial/vSMC/Adipocyte"
"edmkjjin-1","edmkjjin-1","Uk"
"edmlfaea-1","edmlfaea-1","Uk"
"edmmnmie-1","edmmnmie-1","Proliferating cells"
"edmnbhdo-1","edmnbhdo-1","Uk"
"edmnlden-1","edmnlden-1","Proliferating cells"
"edmokhoh-1","edmokhoh-1","Megakaryocyte?"
"edmoneeg-1","edmoneeg-1","Uk"
"edmpgjgm-1","edmpgjgm-1","Uk"
"edmpjfcd-1","edmpjfcd-1","Uk"
"ednaknac-1","ednaknac-1","Uk"
"edncfegc-1","edncfegc-1","Uk"
"edndljon-1","edndljon-1","MSC/Fibroblast/Bone"
"ednhimfj-1","ednhimfj-1","Uk"
"ednighbd-1","ednighbd-1","T_NK"
"ednikmab-1","ednikmab-1","Proliferating cells"
"edniofnc-1","edniofnc-1","Uk"
"ednkopjc-1","ednkopjc-1","Proliferating cells"
"ednlcbcg-1","ednlcbcg-1","MSC/Fibroblast/Bone"
"ednlchpn-1","ednlchpn-1","Uk"
"ednljhhc-1","ednljhhc-1","Uk"
"ednmacah-1","ednmacah-1","Osteoblast"
"ednmdbhf-1","ednmdbhf-1","Proliferating cells"
"ednmfhcj-1","ednmfhcj-1","Uk"
"ednmoapo-1","ednmoapo-1","Uk"
"ednmpnkp-1","ednmpnkp-1","Uk"
"ednnkdlo-1","ednnkdlo-1","Uk"
"ednnnfkd-1","ednnnfkd-1","Uk"
"ednnnmhi-1","ednnnmhi-1","Uk"
"ednoddeh-1","ednoddeh-1","Uk"
"ednoickg-1","ednoickg-1","Uk"
"ednophjp-1","ednophjp-1","Uk"
"ednphhgi-1","ednphhgi-1","Uk"
"edoacano-1","edoacano-1","Uk"
"edoajeeo-1","edoajeeo-1","B cell"
"edoajgai-1","edoajgai-1","Uk"
"edobfiee-1","edobfiee-1","Uk"
"edocalel-1","edocalel-1","Uk"
"edofmhfh-1","edofmhfh-1","Myeloid progenitors"
"edogjhha-1","edogjhha-1","Uk"
"edoiblml-1","edoiblml-1","Endothelial/vSMC/Adipocyte"
"edojaebo-1","edojaebo-1","Myeloid progenitors"
"edokagak-1","edokagak-1","Uk"
"edokiaio-1","edokiaio-1","Proliferating cells"
"edolkplf-1","edolkplf-1","Uk"
"edomahip-1","edomahip-1","Myeloid progenitors"
"edomdhao-1","edomdhao-1","Uk"
"edomgbmm-1","edomgbmm-1","Uk"
"edoofpdk-1","edoofpdk-1","Uk"
"edopnmgd-1","edopnmgd-1","Endothelial/Plasma cell/HSC?"
"edpbbegi-1","edpbbegi-1","Uk"
"edpbbghb-1","edpbbghb-1","Megakaryocyte?"
"edpcobid-1","edpcobid-1","Megakaryocyte?"
"edpeahkj-1","edpeahkj-1","Endothelial/vSMC/Adipocyte"
"edpecabp-1","edpecabp-1","Uk"
"edpehajh-1","edpehajh-1","Uk"
"edpfbgid-1","edpfbgid-1","Myeloid progenitors"
"edpfeggp-1","edpfeggp-1","Uk"
"edpfjdfb-1","edpfjdfb-1","Endothelial/Plasma cell/HSC?"
"edpgbgna-1","edpgbgna-1","T_NK"
"edpheijh-1","edpheijh-1","Uk"
"edphkclh-1","edphkclh-1","Uk"
"edphnjol-1","edphnjol-1","Uk"
"edpibiop-1","edpibiop-1","Uk"
"edpkdalm-1","edpkdalm-1","Endothelial/vSMC/Adipocyte"
"edpmpfim-1","edpmpfim-1","Megakaryocyte?"
"edpncgla-1","edpncgla-1","Uk"
"edpofiao-1","edpofiao-1","Megakaryocyte?"
"edppbeck-1","edppbeck-1","Endothelial/vSMC/Adipocyte"
"edppcmpn-1","edppcmpn-1","Megakaryocyte?"
"edpphggk-1","edpphggk-1","Megakaryocyte?"
"edpppced-1","edpppced-1","Megakaryocyte?"
"eeaaddga-1","eeaaddga-1","Uk"
"eeaainfj-1","eeaainfj-1","MSC/Fibroblast/Bone"
"eeabcfld-1","eeabcfld-1","T_NK"
"eeabhgba-1","eeabhgba-1","Uk"
"eeabneib-1","eeabneib-1","Uk"
"eeacekdi-1","eeacekdi-1","Uk"
"eeaecelp-1","eeaecelp-1","Proliferating cells"
"eeaedfbe-1","eeaedfbe-1","Uk"
"eeafbkjo-1","eeafbkjo-1","Uk"
"eeaflmje-1","eeaflmje-1","Uk"
"eeafmidj-1","eeafmidj-1","Uk"
"eeafnagk-1","eeafnagk-1","Uk"
"eeailime-1","eeailime-1","Proliferating cells"
"eeajgail-1","eeajgail-1","Proliferating cells"
"eeakfmel-1","eeakfmel-1","Proliferating cells"
"eeakimlg-1","eeakimlg-1","Uk"
"eeamengb-1","eeamengb-1","Uk"
"eeangcib-1","eeangcib-1","Proliferating cells"
"eeanooja-1","eeanooja-1","Uk"
"eeapjcck-1","eeapjcck-1","T_NK"
"eebcjaid-1","eebcjaid-1","Proliferating cells"
"eebfblnn-1","eebfblnn-1","Uk"
"eebhgpph-1","eebhgpph-1","Endothelial/vSMC/Adipocyte"
"eebinkpi-1","eebinkpi-1","Uk"
"eeblglbl-1","eeblglbl-1","Uk"
"eebljgpj-1","eebljgpj-1","Uk"
"eeboeaje-1","eeboeaje-1","Uk"
"eeccgfbn-1","eeccgfbn-1","Proliferating cells"
"eecckkge-1","eecckkge-1","Uk"
"eeccnfmf-1","eeccnfmf-1","Uk"
"eecdihel-1","eecdihel-1","Uk"
"eecdllja-1","eecdllja-1","T_NK"
"eecebecc-1","eecebecc-1","Uk"
"eecefhjg-1","eecefhjg-1","Endothelial/Plasma cell/HSC?"
"eecfaeda-1","eecfaeda-1","Uk"
"eechohkh-1","eechohkh-1","Proliferating cells"
"eecibfnc-1","eecibfnc-1","Megakaryocyte?"
"eecjnjfm-1","eecjnjfm-1","Uk"
"eeckgecl-1","eeckgecl-1","Proliferating cells"
"eeclbffn-1","eeclbffn-1","Uk"
"eecmonmd-1","eecmonmd-1","T_NK"
"eecnjodc-1","eecnjodc-1","Proliferating cells"
"eedagalj-1","eedagalj-1","MSC/Fibroblast/Bone"
"eedagkil-1","eedagkil-1","Proliferating cells"
"eedbgehk-1","eedbgehk-1","Uk"
"eedccmec-1","eedccmec-1","Megakaryocyte?"
"eedgdnda-1","eedgdnda-1","Megakaryocyte?"
"eedgkhei-1","eedgkhei-1","Megakaryocyte?"
"eedhdonh-1","eedhdonh-1","Uk"
"eedjphhh-1","eedjphhh-1","Uk"
"eedodlmm-1","eedodlmm-1","Uk"
"eedohlip-1","eedohlip-1","Osteoblast"
"eedojoci-1","eedojoci-1","Endothelial/vSMC/Adipocyte"
"eeeanfpb-1","eeeanfpb-1","Uk"
"eeeapenn-1","eeeapenn-1","Uk"
"eeebglng-1","eeebglng-1","Uk"
"eeecaehn-1","eeecaehn-1","Uk"
"eeedlchl-1","eeedlchl-1","Uk"
"eeejaifk-1","eeejaifk-1","Uk"
"eeejihfo-1","eeejihfo-1","Proliferating cells"
"eeekodki-1","eeekodki-1","Proliferating cells"
"eeelkham-1","eeelkham-1","T_NK"
"eeemcfhp-1","eeemcfhp-1","Uk"
"eeemjopj-1","eeemjopj-1","Uk"
"eeencclc-1","eeencclc-1","Endothelial/vSMC/Adipocyte"
"eeenfdkp-1","eeenfdkp-1","Uk"
"eeenjekd-1","eeenjekd-1","T_NK"
"eeenlagp-1","eeenlagp-1","Endothelial/vSMC/Adipocyte"
"eeeondbj-1","eeeondbj-1","Uk"
"eefepben-1","eefepben-1","Uk"
"eefhgghc-1","eefhgghc-1","Megakaryocyte?"
"eefhjope-1","eefhjope-1","Uk"
"eefhlecf-1","eefhlecf-1","Proliferating cells"
"eefhooko-1","eefhooko-1","Uk"
"eefhpmfn-1","eefhpmfn-1","Uk"
"eefjlohm-1","eefjlohm-1","Uk"
"eefkichd-1","eefkichd-1","Uk"
"eefloepm-1","eefloepm-1","Endothelial/Plasma cell/HSC?"
"eefmdmnh-1","eefmdmnh-1","Proliferating cells"
"eefmgdme-1","eefmgdme-1","Uk"
"eefnblnm-1","eefnblnm-1","Endothelial/vSMC/Adipocyte"
"eefnidao-1","eefnidao-1","Uk"
"eefpgmpb-1","eefpgmpb-1","Uk"
"eefpofcj-1","eefpofcj-1","Megakaryocyte?"
"eegcagpg-1","eegcagpg-1","Uk"
"eegcmiop-1","eegcmiop-1","Proliferating cells"
"eegfgccb-1","eegfgccb-1","Uk"
"eegfgdia-1","eegfgdia-1","Uk"
"eeggeahm-1","eeggeahm-1","Uk"
"eeghjjfe-1","eeghjjfe-1","Uk"
"eegihiof-1","eegihiof-1","Proliferating cells"
"eegjiaic-1","eegjiaic-1","Uk"
"eegmkeob-1","eegmkeob-1","T_NK"
"eegmomli-1","eegmomli-1","Uk"
"eegnpfel-1","eegnpfel-1","Megakaryocyte?"
"eeheanal-1","eeheanal-1","Uk"
"eehfcpbc-1","eehfcpbc-1","Mast?"
"eehfjieo-1","eehfjieo-1","Megakaryocyte?"
"eehghoip-1","eehghoip-1","Megakaryocyte?"
"eehheodn-1","eehheodn-1","Uk"
"eehhomjk-1","eehhomjk-1","Megakaryocyte?"
"eehipdod-1","eehipdod-1","Megakaryocyte?"
"eehjedod-1","eehjedod-1","Myeloid progenitors"
"eehjibgh-1","eehjibgh-1","Uk"
"eehkeijb-1","eehkeijb-1","Proliferating cells"
"eehlbojh-1","eehlbojh-1","Uk"
"eehlmhoo-1","eehlmhoo-1","Proliferating cells"
"eehmdigf-1","eehmdigf-1","Proliferating cells"
"eehmhikj-1","eehmhikj-1","Uk"
"eehoaeek-1","eehoaeek-1","Uk"
"eehocoii-1","eehocoii-1","Proliferating cells"
"eehogbmc-1","eehogbmc-1","Uk"
"eeiacdeb-1","eeiacdeb-1","Uk"
"eeiadged-1","eeiadged-1","Uk"
"eeiagkkh-1","eeiagkkh-1","Endothelial/vSMC/Adipocyte"
"eeiappnd-1","eeiappnd-1","Uk"
"eeidbomo-1","eeidbomo-1","Uk"
"eeidjdbl-1","eeidjdbl-1","Uk"
"eeidkika-1","eeidkika-1","Megakaryocyte?"
"eeifgkeb-1","eeifgkeb-1","Uk"
"eeifpgoo-1","eeifpgoo-1","Uk"
"eeihkihf-1","eeihkihf-1","Proliferating cells"
"eeikalgk-1","eeikalgk-1","Proliferating cells"
"eeimkgoa-1","eeimkgoa-1","Uk"
"eeinbgpm-1","eeinbgpm-1","Uk"
"eeinkpoe-1","eeinkpoe-1","Proliferating cells"
"eeiokmge-1","eeiokmge-1","Proliferating cells"
"eejadlep-1","eejadlep-1","Uk"
"eejamgkf-1","eejamgkf-1","Proliferating cells"
"eejbigdl-1","eejbigdl-1","Proliferating cells"
"eejboklo-1","eejboklo-1","Proliferating cells"
"eejcipje-1","eejcipje-1","Proliferating cells"
"eejdjcpb-1","eejdjcpb-1","Uk"
"eejfkadg-1","eejfkadg-1","Proliferating cells"
"eejgendh-1","eejgendh-1","Uk"
"eejgphba-1","eejgphba-1","Uk"
"eejhlmcp-1","eejhlmcp-1","Proliferating cells"
"eejjibic-1","eejjibic-1","Uk"
"eejjjaao-1","eejjjaao-1","Uk"
"eejldanp-1","eejldanp-1","Proliferating cells"
"eejmblpe-1","eejmblpe-1","T_NK"
"eejmlgmo-1","eejmlgmo-1","Uk"
"eekabhpb-1","eekabhpb-1","Uk"
"eekaoelj-1","eekaoelj-1","Proliferating cells"
"eekbibae-1","eekbibae-1","Osteoblast"
"eekcffmj-1","eekcffmj-1","Uk"
"eekefcjn-1","eekefcjn-1","Proliferating cells"
"eekfejib-1","eekfejib-1","Uk"
"eekhbcnb-1","eekhbcnb-1","Proliferating cells"
"eekikgdo-1","eekikgdo-1","Endothelial/vSMC/Adipocyte"
"eekjgpif-1","eekjgpif-1","Proliferating cells"
"eekpeipb-1","eekpeipb-1","Proliferating cells"
"eekpfocp-1","eekpfocp-1","Proliferating cells"
"eelajica-1","eelajica-1","Uk"
"eelcjcad-1","eelcjcad-1","B cell"
"eelcmikj-1","eelcmikj-1","Proliferating cells"
"eelebmdb-1","eelebmdb-1","Uk"
"eeleelnp-1","eeleelnp-1","Proliferating cells"
"eelekmcm-1","eelekmcm-1","Proliferating cells"
"eelfgbbj-1","eelfgbbj-1","Proliferating cells"
"eelfhmho-1","eelfhmho-1","Uk"
"eelfldle-1","eelfldle-1","Proliferating cells"
"eelfpldb-1","eelfpldb-1","Proliferating cells"
"eelgkbam-1","eelgkbam-1","Uk"
"eelgopeb-1","eelgopeb-1","T_NK"
"eelmjppi-1","eelmjppi-1","Proliferating cells"
"eelpaeeg-1","eelpaeeg-1","Uk"
"eemcjlkd-1","eemcjlkd-1","Uk"
"eemclofc-1","eemclofc-1","B cell"
"eemdajde-1","eemdajde-1","Proliferating cells"
"eemdeaad-1","eemdeaad-1","Proliferating cells"
"eemdiekf-1","eemdiekf-1","Megakaryocyte?"
"eemdnill-1","eemdnill-1","Uk"
"eemegome-1","eemegome-1","Uk"
"eemejbef-1","eemejbef-1","Uk"
"eemejdai-1","eemejdai-1","Uk"
"eemfmgbp-1","eemfmgbp-1","Endothelial/vSMC/Adipocyte"
"eemfmpgd-1","eemfmpgd-1","Endothelial/vSMC/Adipocyte"
"eemgclld-1","eemgclld-1","Endothelial/vSMC/Adipocyte"
"eemghehj-1","eemghehj-1","Megakaryocyte?"
"eemhiodo-1","eemhiodo-1","Uk"
"eemhmacl-1","eemhmacl-1","Uk"
"eemjfmpd-1","eemjfmpd-1","T_NK"
"eemmhmhk-1","eemmhmhk-1","Uk"
"eemnadbb-1","eemnadbb-1","Uk"
"eemnknfi-1","eemnknfi-1","Uk"
"eemobcjo-1","eemobcjo-1","Uk"
"eemopcei-1","eemopcei-1","Uk"
"eempbicd-1","eempbicd-1","Uk"
"eenapnpd-1","eenapnpd-1","Mast?"
"eenbfkic-1","eenbfkic-1","T_NK"
"eencohkm-1","eencohkm-1","Endothelial/vSMC/Adipocyte"
