"","cell_id","group"
"cjpjokng-1","cjpjokng-1","Fibro-MSC"
"ckaijofg-1","ckaijofg-1","APOD+ MSC"
"ckaomfib-1","ckaomfib-1","Monocyte"
"ckbiekmi-1","ckbiekmi-1","Pro-B"
"ckbjlchk-1","ckbjlchk-1","APOD+ MSC"
"ckbpkcoo-1","ckbpkcoo-1","Plasma Cell"
"ckcifdah-1","ckcifdah-1","VSMC"
"ckcjhjhe-1","ckcjhjhe-1","VSMC"
"ckdakopn-1","ckdakopn-1","RNAlo MSC"
"ckdheafm-1","ckdheafm-1","AEC"
"ckdjailo-1","ckdjailo-1","Early Myeloid Progenitor"
"ckdkaiin-1","ckdkaiin-1","Early Myeloid Progenitor"
"ckdnenlc-1","ckdnenlc-1","VSMC"
"ckeeeohl-1","ckeeeohl-1","VSMC"
"ckejncmc-1","ckejncmc-1","VSMC"
"ckfbpfnd-1","ckfbpfnd-1","VSMC"
"ckfdhdhk-1","ckfdhdhk-1","Early Myeloid Progenitor"
"ckfikili-1","ckfikili-1","Early Myeloid Progenitor"
"ckgbpbca-1","ckgbpbca-1","Plasma Cell"
"ckgkkihb-1","ckgkkihb-1","Early Myeloid Progenitor"
"ckhijlcj-1","ckhijlcj-1","Plasma Cell"
"ckhjajmk-1","ckhjajmk-1","Early Myeloid Progenitor"
"ckhphmch-1","ckhphmch-1","VSMC"
"ckicalcm-1","ckicalcm-1","Early Myeloid Progenitor"
"ckicocnb-1","ckicocnb-1","Plasma Cell"
"ckjglkik-1","ckjglkik-1","Early Myeloid Progenitor"
"ckjilhoo-1","ckjilhoo-1","Pro-B"
"ckjmjdge-1","ckjmjdge-1","Early Myeloid Progenitor"
"ckjmjfcc-1","ckjmjfcc-1","VSMC"
"ckkceice-1","ckkceice-1","Early Myeloid Progenitor"
"ckkgolao-1","ckkgolao-1","Late Myeloid"
"ckkkhaan-1","ckkkhaan-1","AEC"
"ckklbglp-1","ckklbglp-1","Early Myeloid Progenitor"
"cklccfeb-1","cklccfeb-1","Early Myeloid Progenitor"
"cklijhmp-1","cklijhmp-1","Early Myeloid Progenitor"
"ckmadopm-1","ckmadopm-1","Early Myeloid Progenitor"
"ckmagpop-1","ckmagpop-1","Early Myeloid Progenitor"
"ckmdakgg-1","ckmdakgg-1","Pre-B"
"ckmlgglb-1","ckmlgglb-1","Early Myeloid Progenitor"
"ckmlideg-1","ckmlideg-1","Pro-B"
"ckmmlbde-1","ckmmlbde-1","Pro-B"
"ckmpapdp-1","ckmpapdp-1","Early Myeloid Progenitor"
"cknefaaa-1","cknefaaa-1","Pro-B"
"cknfbkll-1","cknfbkll-1","APOD+ MSC"
"ckoabjcl-1","ckoabjcl-1","VSMC"
"ckoclafp-1","ckoclafp-1","Early Myeloid Progenitor"
"ckoehnnp-1","ckoehnnp-1","Early Myeloid Progenitor"
"ckoifkcg-1","ckoifkcg-1","AEC"
"ckoobbna-1","ckoobbna-1","AEC"
"ckpbokfb-1","ckpbokfb-1","Plasma Cell"
"ckpfeggo-1","ckpfeggo-1","RBC"
"ckpnjgli-1","ckpnjgli-1","VSMC"
"cladlffj-1","cladlffj-1","RNAlo MSC"
"clafjpbm-1","clafjpbm-1","Plasma Cell"
"claldend-1","claldend-1","Early Myeloid Progenitor"
"clbfbebm-1","clbfbebm-1","Plasma Cell"
"clceohen-1","clceohen-1","Pro-B"
"clcmpcjj-1","clcmpcjj-1","Early Myeloid Progenitor"
"clecmack-1","clecmack-1","APOD+ MSC"
"cleffclk-1","cleffclk-1","GMP"
"clfkdoad-1","clfkdoad-1","Plasma Cell"
"clgbmnoj-1","clgbmnoj-1","Early Myeloid Progenitor"
"clgdjkmk-1","clgdjkmk-1","Early Myeloid Progenitor"
"clhcdaok-1","clhcdaok-1","Early Myeloid Progenitor"
"clhipppn-1","clhipppn-1","Early Myeloid Progenitor"
"clicogdb-1","clicogdb-1","Early Myeloid Progenitor"
"cliejcjc-1","cliejcjc-1","Pro-B"
"clihdlom-1","clihdlom-1","Early Myeloid Progenitor"
"climgogh-1","climgogh-1","Early Myeloid Progenitor"
"clioljgc-1","clioljgc-1","APOD+ MSC"
"cljcghkp-1","cljcghkp-1","RNAlo MSC"
"cljkcadd-1","cljkcadd-1","Plasma Cell"
"cljnondn-1","cljnondn-1","Early Myeloid Progenitor"
"clkfdgna-1","clkfdgna-1","Early Myeloid Progenitor"
"clkliafh-1","clkliafh-1","Plasma Cell"
"clmenmbp-1","clmenmbp-1","RNAlo MSC"
"clmfclda-1","clmfclda-1","Early Myeloid Progenitor"
"clnblppg-1","clnblppg-1","Plasma Cell"
"clngminl-1","clngminl-1","Plasma Cell"
"clobchni-1","clobchni-1","Plasma Cell"
"clpfblmk-1","clpfblmk-1","Plasma Cell"
"clpofnhf-1","clpofnhf-1","AEC"
"cmaabjfh-1","cmaabjfh-1","Early Myeloid Progenitor"
"cmaiicfb-1","cmaiicfb-1","Plasma Cell"
"cmakeiko-1","cmakeiko-1","Early Myeloid Progenitor"
"cmakpacc-1","cmakpacc-1","AEC"
"cmbajine-1","cmbajine-1","Plasma Cell"
"cmbfpeeh-1","cmbfpeeh-1","Early Myeloid Progenitor"
"cmbikhfb-1","cmbikhfb-1","Early Myeloid Progenitor"
"cmbokmcb-1","cmbokmcb-1","Early Myeloid Progenitor"
"cmckcdjj-1","cmckcdjj-1","Early Myeloid Progenitor"
"cmdcigpp-1","cmdcigpp-1","Early Myeloid Progenitor"
"cmdkfejd-1","cmdkfejd-1","Early Myeloid Progenitor"
"cmelbgme-1","cmelbgme-1","Early Myeloid Progenitor"
"cmenjjhh-1","cmenjjhh-1","Plasma Cell"
"cmepiimk-1","cmepiimk-1","Early Myeloid Progenitor"
"cmgdmdfm-1","cmgdmdfm-1","Early Myeloid Progenitor"
"cmgldjni-1","cmgldjni-1","Early Myeloid Progenitor"
"cmhnacno-1","cmhnacno-1","Pro-B"
"cmhobhca-1","cmhobhca-1","Pro-B"
"cmhpcchd-1","cmhpcchd-1","Fibro-MSC"
"cmibndmc-1","cmibndmc-1","Plasma Cell"
"cmjcfnme-1","cmjcfnme-1","Pro-B"
"cmkobchc-1","cmkobchc-1","Osteo-MSC"
"cmmclfhg-1","cmmclfhg-1","Fibro-MSC"
"cmmdilml-1","cmmdilml-1","Fibro-MSC"
"cmmdnieo-1","cmmdnieo-1","Fibro-MSC"
"cmngbcoe-1","cmngbcoe-1","Neutrophil"
"cmnnnodo-1","cmnnnodo-1","Fibro-MSC"
"cmnoabbe-1","cmnoabbe-1","Early Myeloid Progenitor"
"cmocmgbl-1","cmocmgbl-1","Osteoblast"
"cmogpdjn-1","cmogpdjn-1","Fibro-MSC"
"cmonnlea-1","cmonnlea-1","RNAlo MSC"
"cmpkkcip-1","cmpkkcip-1","RNAlo MSC"
"cmpnahje-1","cmpnahje-1","RNAlo MSC"
"cmpokoae-1","cmpokoae-1","Neutrophil"
"cnaenadb-1","cnaenadb-1","Plasma Cell"
"cnalnbma-1","cnalnbma-1","RNAlo MSC"
"cnamdlip-1","cnamdlip-1","APOD+ MSC"
"cnamnkek-1","cnamnkek-1","RNAlo MSC"
"cnbgiahe-1","cnbgiahe-1","Early Myeloid Progenitor"
"cnbmadlm-1","cnbmadlm-1","THY1+ MSC"
"cnboeghl-1","cnboeghl-1","pDC"
"cncapigl-1","cncapigl-1","Plasma Cell"
"cncclmkp-1","cncclmkp-1","Plasma Cell"
"cnchkpmo-1","cnchkpmo-1","Early Myeloid Progenitor"
"cndijiee-1","cndijiee-1","Early Myeloid Progenitor"
"cndpmfci-1","cndpmfci-1","Early Myeloid Progenitor"
"cneefnch-1","cneefnch-1","Early Myeloid Progenitor"
"cneicdec-1","cneicdec-1","Pro-B"
"cnfdjcmh-1","cnfdjcmh-1","RNAlo MSC"
"cnfloaeo-1","cnfloaeo-1","Monocyte"
"cnhlchdl-1","cnhlchdl-1","Plasma Cell"
"cniahfhe-1","cniahfhe-1","Early Myeloid Progenitor"
"cniegjhh-1","cniegjhh-1","Osteoblast"
"cnighnlc-1","cnighnlc-1","Early Myeloid Progenitor"
"cnikbdje-1","cnikbdje-1","APOD+ MSC"
"cnjfojoj-1","cnjfojoj-1","Early Myeloid Progenitor"
"cnjjppan-1","cnjjppan-1","Osteo-MSC"
"cnkdaghf-1","cnkdaghf-1","APOD+ MSC"
"cnkeofpn-1","cnkeofpn-1","Early Myeloid Progenitor"
"cnkflnnc-1","cnkflnnc-1","APOD+ MSC"
"cnknnnio-1","cnknnnio-1","Pro-B"
"cnkpbmgh-1","cnkpbmgh-1","Pro-B"
"cnlccglo-1","cnlccglo-1","Plasma Cell"
"cnmbagpk-1","cnmbagpk-1","APOD+ MSC"
"cnmkapna-1","cnmkapna-1","APOD+ MSC"
"cnmldpbe-1","cnmldpbe-1","Early Myeloid Progenitor"
"cnncnbga-1","cnncnbga-1","Early Myeloid Progenitor"
"cnnifmnk-1","cnnifmnk-1","Plasma Cell"
"cnnnjapd-1","cnnnjapd-1","Ba/Eo/Ma"
"cnoiilll-1","cnoiilll-1","Osteo-MSC"
"cnpoeggd-1","cnpoeggd-1","Osteo-MSC"
"coamlpah-1","coamlpah-1","RNAlo MSC"
"coaoijga-1","coaoijga-1","Early Myeloid Progenitor"
"cobcbgpp-1","cobcbgpp-1","Plasma Cell"
"cobgddkk-1","cobgddkk-1","Plasma Cell"
"coccmhdb-1","coccmhdb-1","Early Myeloid Progenitor"
"cocjddal-1","cocjddal-1","Early Myeloid Progenitor"
"codgcmea-1","codgcmea-1","Early Myeloid Progenitor"
"codkabng-1","codkabng-1","Early Myeloid Progenitor"
"cofdoobi-1","cofdoobi-1","Plasma Cell"
"cogahkaa-1","cogahkaa-1","Early Myeloid Progenitor"
"cogiippp-1","cogiippp-1","Plasma Cell"
"cohioepo-1","cohioepo-1","VSMC"
"cohkocif-1","cohkocif-1","Early Myeloid Progenitor"
"cohljnbd-1","cohljnbd-1","Early Myeloid Progenitor"
"coiacnkn-1","coiacnkn-1","Early Myeloid Progenitor"
"coicgboi-1","coicgboi-1","Fibro-MSC"
"coigbchi-1","coigbchi-1","Fibro-MSC"
"coinpkeg-1","coinpkeg-1","Fibro-MSC"
"cojdkhpk-1","cojdkhpk-1","Plasma Cell"
"cojgbdoe-1","cojgbdoe-1","AEC"
"cojklafi-1","cojklafi-1","Plasma Cell"
"coldonce-1","coldonce-1","Plasma Cell"
"colnfnnd-1","colnfnnd-1","Plasma Cell"
"comhajhl-1","comhajhl-1","Plasma Cell"
"comkahdk-1","comkahdk-1","APOD+ MSC"
"conbjjjf-1","conbjjjf-1","Early Myeloid Progenitor"
"conelobf-1","conelobf-1","Pro-B"
"conlpgdd-1","conlpgdd-1","Monocyte"
"conpfhje-1","conpfhje-1","Early Myeloid Progenitor"
"coojglgp-1","coojglgp-1","Fibro-MSC"
"coopjnbn-1","coopjnbn-1","GMP"
"copdoffc-1","copdoffc-1","Early Myeloid Progenitor"
"cpcbfhmn-1","cpcbfhmn-1","Plasma Cell"
"cpdiiacm-1","cpdiiacm-1","Plasma Cell"
"cpelcnkb-1","cpelcnkb-1","Early Myeloid Progenitor"
"cpflddfg-1","cpflddfg-1","Erythroblast"
"cpfnbkpa-1","cpfnbkpa-1","Early Myeloid Progenitor"
"cpfnfmhg-1","cpfnfmhg-1","Early Myeloid Progenitor"
"cpgphplb-1","cpgphplb-1","Plasma Cell"
"cphdnohd-1","cphdnohd-1","Macrophages"
"cphholih-1","cphholih-1","Early Myeloid Progenitor"
"cphlbogi-1","cphlbogi-1","APOD+ MSC"
"cpicjdlm-1","cpicjdlm-1","APOD+ MSC"
"cpieboio-1","cpieboio-1","Early Myeloid Progenitor"
"cpijaddl-1","cpijaddl-1","Early Myeloid Progenitor"
"cpjcmfij-1","cpjcmfij-1","AEC"
"cpkcomcn-1","cpkcomcn-1","AEC"
"cpkdecao-1","cpkdecao-1","RNAlo MSC"
"cpkdeheh-1","cpkdeheh-1","SEC"
"cplbhkgl-1","cplbhkgl-1","Osteo-MSC"
"cpmepdgo-1","cpmepdgo-1","Monocyte"
"cpmgecbm-1","cpmgecbm-1","SEC"
"cpmicbnp-1","cpmicbnp-1","VSMC"
"cpnbfjhe-1","cpnbfjhe-1","AEC"
"cpncffjm-1","cpncffjm-1","SEC"
"cpnnlkci-1","cpnnlkci-1","Monocyte"
"cpoacagj-1","cpoacagj-1","Adipo-MSC"
"cpoanknf-1","cpoanknf-1","SEC"
"cponfbmm-1","cponfbmm-1","Osteoblast"
"cppbffep-1","cppbffep-1","Osteoblast"
"cppfpofg-1","cppfpofg-1","SEC"
"daabjonf-1","daabjonf-1","VSMC"
"daakpgjd-1","daakpgjd-1","Monocyte"
"dabiemji-1","dabiemji-1","AEC"
"dabkdaca-1","dabkdaca-1","VSMC"
"dacfopcb-1","dacfopcb-1","VSMC"
"dadfhckl-1","dadfhckl-1","VSMC"
"dadingam-1","dadingam-1","AEC"
"dadlaigc-1","dadlaigc-1","VSMC"
"daebenki-1","daebenki-1","VSMC"
"daegjoga-1","daegjoga-1","SEC"
"daekoikd-1","daekoikd-1","AEC"
"daelgbbf-1","daelgbbf-1","VSMC"
"dafebbfg-1","dafebbfg-1","Adipo-MSC"
"dafiipjk-1","dafiipjk-1","Adipo-MSC"
"dagfmnhm-1","dagfmnhm-1","VSMC"
"daheillg-1","daheillg-1","Adipo-MSC"
"dahldfih-1","dahldfih-1","Plasma Cell"
"dahphmgm-1","dahphmgm-1","Plasma Cell"
"dainipfb-1","dainipfb-1","Ba/Eo/Ma"
"dalllhil-1","dalllhil-1","Osteo-MSC"
"dampjpia-1","dampjpia-1","SEC"
"danjchlg-1","danjchlg-1","Plasma Cell"
"danpkoln-1","danpkoln-1","Monocyte"
"daohkaje-1","daohkaje-1","VSMC"
"daopdapf-1","daopdapf-1","Osteo-MSC"
"dapagpcn-1","dapagpcn-1","Monocyte"
"dapapclm-1","dapapclm-1","Osteoblast"
"dapdkdaj-1","dapdkdaj-1","Osteo-MSC"
"daphmagd-1","daphmagd-1","Osteo-MSC"
"dapkdemg-1","dapkdemg-1","VSMC"
"dbabcjoa-1","dbabcjoa-1","Osteoblast"
"dbbjebcg-1","dbbjebcg-1","Osteo-MSC"
"dbcfeaap-1","dbcfeaap-1","Osteo-MSC"
"dbdinfof-1","dbdinfof-1","VSMC"
"dbdoncjm-1","dbdoncjm-1","Monocyte"
"dbdonkof-1","dbdonkof-1","VSMC"
"dbeaagpm-1","dbeaagpm-1","SEC"
"dbejdfkk-1","dbejdfkk-1","AEC"
"dbeoicpi-1","dbeoicpi-1","Plasma Cell"
"dbeppclo-1","dbeppclo-1","Adipo-MSC"
"dbfbolab-1","dbfbolab-1","Adipo-MSC"
"dbflmjnh-1","dbflmjnh-1","Adipo-MSC"
"dbfmfbgl-1","dbfmfbgl-1","VSMC"
"dbgmdjck-1","dbgmdjck-1","RNAlo MSC"
"dbgpkalo-1","dbgpkalo-1","SEC"
"dbhcecim-1","dbhcecim-1","RNAlo MSC"
"dbhfhkho-1","dbhfhkho-1","Osteoblast"
"dbhhgcdj-1","dbhhgcdj-1","Osteo-MSC"
"dbhplgpj-1","dbhplgpj-1","Osteoblast"
"dbidbpol-1","dbidbpol-1","Osteoblast"
"dbieojce-1","dbieojce-1","Osteoblast"
"dbihlapc-1","dbihlapc-1","CD8+ T-Cell"
"dbjefpnc-1","dbjefpnc-1","Monocyte"
"dbjhelel-1","dbjhelel-1","Plasma Cell"
"dbjijfnk-1","dbjijfnk-1","SEC"
"dbjpjnbp-1","dbjpjnbp-1","SEC"
"dbkiodpn-1","dbkiodpn-1","SEC"
"dbkkaajj-1","dbkkaajj-1","SEC"
"dbkonlha-1","dbkonlha-1","Osteo-MSC"
"dblgkdkg-1","dblgkdkg-1","Osteoblast"
"dbmfbcfd-1","dbmfbcfd-1","Osteo-MSC"
"dbmmmhde-1","dbmmmhde-1","Monocyte"
"dboabjei-1","dboabjei-1","AEC"
"dboamdmc-1","dboamdmc-1","Osteoblast"
"dboapiai-1","dboapiai-1","SEC"
"dbogjppn-1","dbogjppn-1","Adipo-MSC"
"dboiemnf-1","dboiemnf-1","VSMC"
"dbokfide-1","dbokfide-1","VSMC"
"dbpbpmgb-1","dbpbpmgb-1","APOD+ MSC"
"dbpdfpjo-1","dbpdfpjo-1","SEC"
"dcafbaca-1","dcafbaca-1","Monocyte"
"dcanlhnh-1","dcanlhnh-1","SEC"
"dcbcgokn-1","dcbcgokn-1","Monocyte"
"dcbhhglm-1","dcbhhglm-1","VSMC"
"dcbkhkbc-1","dcbkhkbc-1","Adipo-MSC"
"dcblkblf-1","dcblkblf-1","VSMC"
"dcbmbbli-1","dcbmbbli-1","VSMC"
"dcchnhdd-1","dcchnhdd-1","RNAlo MSC"
"dccicfkf-1","dccicfkf-1","Adipo-MSC"
"dccmocfb-1","dccmocfb-1","Monocyte"
"dcdgpiee-1","dcdgpiee-1","Monocyte"
"dcdplmnj-1","dcdplmnj-1","Adipo-MSC"
"dcfcodii-1","dcfcodii-1","VSMC"
"dcfjdgpo-1","dcfjdgpo-1","RNAlo MSC"
"dcgbhfdm-1","dcgbhfdm-1","Monocyte"
"dcgnedab-1","dcgnedab-1","AEC"
"dchaobka-1","dchaobka-1","Monocyte"
"dcignbgh-1","dcignbgh-1","SEC"
"dcjbjdpo-1","dcjbjdpo-1","Adipo-MSC"
"dckaiebc-1","dckaiebc-1","Adipo-MSC"
"dclbclnj-1","dclbclnj-1","Macrophages"
"dclcpcme-1","dclcpcme-1","Monocyte"
"dcmcplbk-1","dcmcplbk-1","AEC"
"dcmdimhn-1","dcmdimhn-1","SEC"
"dcmfmjja-1","dcmfmjja-1","SEC"
"dcmifjmd-1","dcmifjmd-1","SEC"
"dcmipedo-1","dcmipedo-1","SEC"
"dcmkihjf-1","dcmkihjf-1","RNAlo MSC"
"dcmlmhno-1","dcmlmhno-1","SEC"
"dcndijli-1","dcndijli-1","VSMC"
"dcnfjnbb-1","dcnfjnbb-1","RNAlo MSC"
"dcnhffah-1","dcnhffah-1","Monocyte"
"dcnjehlm-1","dcnjehlm-1","Macrophages"
"dcoafkem-1","dcoafkem-1","SEC"
"dcohahdp-1","dcohahdp-1","Adipo-MSC"
"dcohhabe-1","dcohhabe-1","Adipo-MSC"
"dcpbiaeg-1","dcpbiaeg-1","VSMC"
"dcphnohd-1","dcphnohd-1","VSMC"
"ddaliknc-1","ddaliknc-1","Osteo-MSC"
"ddamhpfd-1","ddamhpfd-1","Adipo-MSC"
"ddaohcme-1","ddaohcme-1","Adipo-MSC"
"ddaohdan-1","ddaohdan-1","CD8+ T-Cell"
"ddcdiphl-1","ddcdiphl-1","Adipo-MSC"
"ddcmblbi-1","ddcmblbi-1","Adipo-MSC"
"dddjiakj-1","dddjiakj-1","Plasma Cell"
"dddlbikh-1","dddlbikh-1","Early Myeloid Progenitor"
"ddejfegj-1","ddejfegj-1","Adipo-MSC"
"ddemmojm-1","ddemmojm-1","Pro-B"
"ddfgeoom-1","ddfgeoom-1","Osteoblast"
"ddfhcohb-1","ddfhcohb-1","Osteo-MSC"
"ddfoadmc-1","ddfoadmc-1","Osteoblast"
"ddgedadf-1","ddgedadf-1","Plasma Cell"
"ddgfhgfp-1","ddgfhgfp-1","VSMC"
"ddgmidhp-1","ddgmidhp-1","AEC"
"ddgphcbh-1","ddgphcbh-1","Early Myeloid Progenitor"
"ddhgffmh-1","ddhgffmh-1","Plasma Cell"
"ddidnnjd-1","ddidnnjd-1","SEC"
"ddikjjkk-1","ddikjjkk-1","Osteo-MSC"
"ddjendeg-1","ddjendeg-1","Adipo-MSC"
"ddjmnekb-1","ddjmnekb-1","Early Myeloid Progenitor"
"ddkbliff-1","ddkbliff-1","Osteoblast"
"ddkjckme-1","ddkjckme-1","Osteoblast"
"ddkoggjp-1","ddkoggjp-1","Osteoblast"
"ddkpiafb-1","ddkpiafb-1","SEC"
"ddkplhol-1","ddkplhol-1","SEC"
"ddlaifdg-1","ddlaifdg-1","SEC"
"ddlakpnj-1","ddlakpnj-1","SEC"
"ddlglnln-1","ddlglnln-1","Osteoblast"
"ddmjkekp-1","ddmjkekp-1","Monocyte"
"ddnepihf-1","ddnepihf-1","Plasma Cell"
"ddogdiih-1","ddogdiih-1","Osteoblast"
"ddokhofj-1","ddokhofj-1","Osteoblast"
"ddpnmkdl-1","ddpnmkdl-1","Osteoblast"
"deamnkkk-1","deamnkkk-1","Osteoblast"
"deckeoch-1","deckeoch-1","Osteoblast"
"decnklma-1","decnklma-1","Osteoblast"
"dedbakip-1","dedbakip-1","VSMC"
"dedckmmm-1","dedckmmm-1","Osteoblast"
"deenhpne-1","deenhpne-1","Adipo-MSC"
"defeboha-1","defeboha-1","Osteoblast"
"defglejn-1","defglejn-1","Osteoblast"
"defkimlh-1","defkimlh-1","AEC"
"deflgiln-1","deflgiln-1","AEC"
"deghppla-1","deghppla-1","Monocyte"
"degjiipd-1","degjiipd-1","Adipo-MSC"
"dehhbhkj-1","dehhbhkj-1","SEC"
"dehhdplg-1","dehhdplg-1","SEC"
"dehkhfmb-1","dehkhfmb-1","Osteoblast"
"dehlepoo-1","dehlepoo-1","VSMC"
"deicebhh-1","deicebhh-1","Plasma Cell"
"deimggii-1","deimggii-1","AEC"
"dejefobi-1","dejefobi-1","AEC"
"dejeggeo-1","dejeggeo-1","Osteo-MSC"
"dejepfbl-1","dejepfbl-1","Adipo-MSC"
"dejfmkce-1","dejfmkce-1","VSMC"
"dejhcjoi-1","dejhcjoi-1","Adipo-MSC"
"dejnlbbn-1","dejnlbbn-1","SEC"
"dekelejg-1","dekelejg-1","Adipo-MSC"
"dekhfeic-1","dekhfeic-1","SEC"
"dekngkkn-1","dekngkkn-1","VSMC"
"delopill-1","delopill-1","SEC"
"demnleoi-1","demnleoi-1","VSMC"
"denbnkmd-1","denbnkmd-1","SEC"
"denpkdha-1","denpkdha-1","SEC"
"deoiaaeh-1","deoiaaeh-1","SEC"
"depakeic-1","depakeic-1","Monocyte"
"dfaamlbj-1","dfaamlbj-1","Monocyte"
"dfbkikck-1","dfbkikck-1","Monocyte"
"dfcadafn-1","dfcadafn-1","Plasma Cell"
"dfcfcjnd-1","dfcfcjnd-1","Early Myeloid Progenitor"
"dfdgopgp-1","dfdgopgp-1","Early Myeloid Progenitor"
"dfekijgf-1","dfekijgf-1","Ba/Eo/Ma"
"dffmemca-1","dffmemca-1","AEC"
"dfgbflfe-1","dfgbflfe-1","AEC"
"dfgbobcp-1","dfgbobcp-1","Osteoblast"
"dfgcfing-1","dfgcfing-1","Plasma Cell"
"dfgjameo-1","dfgjameo-1","Osteoblast"
"dfgknlbc-1","dfgknlbc-1","Plasma Cell"
"dfhjcope-1","dfhjcope-1","Osteoblast"
"dfhlahof-1","dfhlahof-1","RNAlo MSC"
"dficedai-1","dficedai-1","Osteoblast"
"dfihpojp-1","dfihpojp-1","Osteoblast"
"dfjajklj-1","dfjajklj-1","VSMC"
"dfjcgalm-1","dfjcgalm-1","Osteo-MSC"
"dfjiacac-1","dfjiacac-1","AEC"
"dfjikmdb-1","dfjikmdb-1","AEC"
"dfjkdmlo-1","dfjkdmlo-1","AEC"
"dfkbjckf-1","dfkbjckf-1","Osteoblast"
"dfkjpnde-1","dfkjpnde-1","AEC"
"dfkledjd-1","dfkledjd-1","VSMC"
"dfkmcepf-1","dfkmcepf-1","AEC"
"dflbjfcl-1","dflbjfcl-1","VSMC"
"dflgmjkh-1","dflgmjkh-1","VSMC"
"dflkggcp-1","dflkggcp-1","VSMC"
"dflmdied-1","dflmdied-1","SEC"
"dfmabmbn-1","dfmabmbn-1","VSMC"
"dfmclpoh-1","dfmclpoh-1","SEC"
"dfmoepfo-1","dfmoepfo-1","SEC"
"dfnhhppc-1","dfnhhppc-1","Osteoblast"
"dfnhokoe-1","dfnhokoe-1","AEC"
"dfnnbbol-1","dfnnbbol-1","VSMC"
"dfofnbbm-1","dfofnbbm-1","AEC"
"dfphblna-1","dfphblna-1","SEC"
"dfphkagf-1","dfphkagf-1","RNAlo MSC"
"dgackodk-1","dgackodk-1","SEC"
"dgaghjca-1","dgaghjca-1","SEC"
"dgbbjhdj-1","dgbbjhdj-1","VSMC"
"dgbhilla-1","dgbhilla-1","VSMC"
"dgbhoiak-1","dgbhoiak-1","VSMC"
"dgbnhlea-1","dgbnhlea-1","RNAlo MSC"
"dgbpclod-1","dgbpclod-1","AEC"
"dgclelih-1","dgclelih-1","Adipo-MSC"
"dgcmecii-1","dgcmecii-1","Osteo-MSC"
"dgdolfec-1","dgdolfec-1","Osteoblast"
"dgeinpbg-1","dgeinpbg-1","Adipo-MSC"
"dgepcidc-1","dgepcidc-1","Monocyte"
"dgfecjja-1","dgfecjja-1","Osteoblast"
"dgfkfbdm-1","dgfkfbdm-1","Adipo-MSC"
"dgfllnfk-1","dgfllnfk-1","Osteoblast"
"dggccmgp-1","dggccmgp-1","Osteo-MSC"
"dgghmdbj-1","dgghmdbj-1","Osteo-MSC"
"dggnadgc-1","dggnadgc-1","Osteoblast"
"dghnjiio-1","dghnjiio-1","Osteo-MSC"
"dghpphih-1","dghpphih-1","Adipo-MSC"
"dgkdmbig-1","dgkdmbig-1","Adipo-MSC"
"dgkgehhc-1","dgkgehhc-1","RNAlo MSC"
"dglhjigo-1","dglhjigo-1","RNAlo MSC"
"dgljplij-1","dgljplij-1","AEC"
"dgmcppga-1","dgmcppga-1","VSMC"
"dgmdcjcb-1","dgmdcjcb-1","VSMC"
"dgmemhmm-1","dgmemhmm-1","VSMC"
"dgmgcfpd-1","dgmgcfpd-1","Osteoblast"
"dgmjdjld-1","dgmjdjld-1","Osteoblast"
"dgmmclll-1","dgmmclll-1","Osteo-MSC"
"dgmnlfci-1","dgmnlfci-1","Adipo-MSC"
"dgnfnkhf-1","dgnfnkhf-1","SEC"
"dgnipfnp-1","dgnipfnp-1","Osteoblast"
"dgomlaai-1","dgomlaai-1","Adipo-MSC"
"dgpeokei-1","dgpeokei-1","VSMC"
"dhaadafj-1","dhaadafj-1","SEC"
"dhacemkn-1","dhacemkn-1","VSMC"
"dhaliijm-1","dhaliijm-1","SEC"
"dhamhfhl-1","dhamhfhl-1","SEC"
"dhapkeki-1","dhapkeki-1","Adipo-MSC"
"dhbngbpa-1","dhbngbpa-1","RNAlo MSC"
"dhdofalh-1","dhdofalh-1","RNAlo MSC"
"dhebmmoh-1","dhebmmoh-1","RNAlo MSC"
"dhfjhoih-1","dhfjhoih-1","SEC"
"dhgpgbid-1","dhgpgbid-1","Adipo-MSC"
"dhhgnajf-1","dhhgnajf-1","SEC"
"dhiacifi-1","dhiacifi-1","AEC"
"dhiklgkh-1","dhiklgkh-1","APOD+ MSC"
"dhiklkoh-1","dhiklkoh-1","AEC"
"dhimdkmj-1","dhimdkmj-1","Adipo-MSC"
"dhimdnjg-1","dhimdnjg-1","SEC"
"dhjkmoma-1","dhjkmoma-1","Early Myeloid Progenitor"
"dhklbook-1","dhklbook-1","VSMC"
"dhljoijg-1","dhljoijg-1","VSMC"
"dhmagkfa-1","dhmagkfa-1","Early Myeloid Progenitor"
"dhmdngof-1","dhmdngof-1","SEC"
"dhmncagl-1","dhmncagl-1","SEC"
"dhmnlhbp-1","dhmnlhbp-1","Adipo-MSC"
"dhneambh-1","dhneambh-1","APOD+ MSC"
"dhnedioo-1","dhnedioo-1","Adipo-MSC"
"dhnkndik-1","dhnkndik-1","AEC"
"dhnkoehl-1","dhnkoehl-1","VSMC"
"dhnlpaod-1","dhnlpaod-1","Monocyte"
"dhnpkmhj-1","dhnpkmhj-1","Osteo-MSC"
"dhohmomh-1","dhohmomh-1","VSMC"
"dhokndin-1","dhokndin-1","Osteo-MSC"
"dhomiboh-1","dhomiboh-1","SEC"
