"","cell_id","group"
"cjjkgapc-1","cjjkgapc-1","Not-mapped"
"cjjkjfmj-1","cjjkjfmj-1","Early Myeloid Progenitor"
"cjjlfgel-1","cjjlfgel-1","Late Erythroid"
"cjjmibnj-1","cjjmibnj-1","Late Erythroid"
"cjjnbiog-1","cjjnbiog-1","Late Erythroid"
"cjjnkmlg-1","cjjnkmlg-1","Not-mapped"
"cjjobgal-1","cjjobgal-1","Not-mapped"
"cjkbgbed-1","cjkbgbed-1","Neutrophil"
"cjkbgcmh-1","cjkbgcmh-1","Not-mapped"
"cjkcgpoj-1","cjkcgpoj-1","Late Erythroid"
"cjkcmjib-1","cjkcmjib-1","Late Erythroid"
"cjkdomil-1","cjkdomil-1","Not-mapped"
"cjkecngg-1","cjkecngg-1","Late Erythroid"
"cjkelicm-1","cjkelicm-1","Late Erythroid"
"cjkfdfop-1","cjkfdfop-1","Not-mapped"
"cjkgkaml-1","cjkgkaml-1","Not-mapped"
"cjkhmdof-1","cjkhmdof-1","Early Myeloid Progenitor"
"cjkhpjga-1","cjkhpjga-1","Not-mapped"
"cjkifahg-1","cjkifahg-1","Early Myeloid Progenitor"
"cjkjbpcm-1","cjkjbpcm-1","Not-mapped"
"cjkjkbpb-1","cjkjkbpb-1","Late Erythroid"
"cjkkbogn-1","cjkkbogn-1","Late Erythroid"
"cjkkohge-1","cjkkohge-1","Late Erythroid"
"cjkkpgon-1","cjkkpgon-1","Early Myeloid Progenitor"
"cjkldbdf-1","cjkldbdf-1","Not-mapped"
"cjkmapog-1","cjkmapog-1","Not-mapped"
"cjkmfinb-1","cjkmfinb-1","Cycling HSPC"
"cjkmpmpn-1","cjkmpmpn-1","Not-mapped"
"cjkndlgp-1","cjkndlgp-1","Early Myeloid Progenitor"
"cjkodjdf-1","cjkodjdf-1","Not-mapped"
"cjlcacia-1","cjlcacia-1","CD4+ T-Cell"
"cjlclpje-1","cjlclpje-1","GMP"
"cjlcmlia-1","cjlcmlia-1","Adipo-MSC"
"cjldbofa-1","cjldbofa-1","Not-mapped"
"cjlfafoj-1","cjlfafoj-1","Not-mapped"
"cjlfeaog-1","cjlfeaog-1","Late Erythroid"
"cjlgbkma-1","cjlgbkma-1","Late Erythroid"
"cjlgjlga-1","cjlgjlga-1","Late Erythroid"
"cjlhgmod-1","cjlhgmod-1","Not-mapped"
"cjlhlcna-1","cjlhlcna-1","Not-mapped"
"cjljjonm-1","cjljjonm-1","Early Myeloid Progenitor"
"cjljmbfc-1","cjljmbfc-1","Not-mapped"
"cjlkdbll-1","cjlkdbll-1","Not-mapped"
"cjlkkgcj-1","cjlkkgcj-1","Not-mapped"
"cjlmabbg-1","cjlmabbg-1","Not-mapped"
"cjlmgepa-1","cjlmgepa-1","Not-mapped"
"cjlnnlhh-1","cjlnnlhh-1","Not-mapped"
"cjmbegjl-1","cjmbegjl-1","Not-mapped"
"cjmbnbdi-1","cjmbnbdi-1","Late Erythroid"
"cjmcmijg-1","cjmcmijg-1","Not-mapped"
"cjmcpbgb-1","cjmcpbgb-1","Late Myeloid"
"cjmecdgg-1","cjmecdgg-1","Late Erythroid"
"cjmeibif-1","cjmeibif-1","Not-mapped"
"cjmejgdm-1","cjmejgdm-1","Late Erythroid"
"cjmfapjl-1","cjmfapjl-1","Not-mapped"
"cjmffffh-1","cjmffffh-1","Not-mapped"
"cjmgnklg-1","cjmgnklg-1","Not-mapped"
"cjmgppea-1","cjmgppea-1","Not-mapped"
"cjmicnel-1","cjmicnel-1","Monocyte"
"cjmifppc-1","cjmifppc-1","Not-mapped"
"cjmjkhnn-1","cjmjkhnn-1","Not-mapped"
"cjmkjmdo-1","cjmkjmdo-1","Not-mapped"
"cjmkpfml-1","cjmkpfml-1","Not-mapped"
"cjmnbdlk-1","cjmnbdlk-1","Not-mapped"
"cjmnlgmp-1","cjmnlgmp-1","Not-mapped"
"cjmnlhbb-1","cjmnlhbb-1","Early Myeloid Progenitor"
"cjmpjiok-1","cjmpjiok-1","Early Myeloid Progenitor"
"cjmpobia-1","cjmpobia-1","Not-mapped"
"cjnbndlb-1","cjnbndlb-1","Not-mapped"
"cjncimja-1","cjncimja-1","GMP"
"cjndngbo-1","cjndngbo-1","Late Erythroid"
"cjngghmn-1","cjngghmn-1","Late Erythroid"
"cjngjido-1","cjngjido-1","Late Myeloid"
"cjnieeac-1","cjnieeac-1","Late Erythroid"
"cjnkeiok-1","cjnkeiok-1","Not-mapped"
"cjnldked-1","cjnldked-1","Early Myeloid Progenitor"
"cjnnffne-1","cjnnffne-1","Not-mapped"
"cjnofnkj-1","cjnofnkj-1","Not-mapped"
"cjnpfkfl-1","cjnpfkfl-1","Not-mapped"
"cjoachoi-1","cjoachoi-1","Not-mapped"
"cjoaoeig-1","cjoaoeig-1","Early Myeloid Progenitor"
"cjobblmn-1","cjobblmn-1","Late Myeloid"
"cjobgjpn-1","cjobgjpn-1","GMP"
"cjocigle-1","cjocigle-1","Not-mapped"
"cjofbahl-1","cjofbahl-1","Adipo-MSC"
"cjoffpbl-1","cjoffpbl-1","Not-mapped"
"cjofnhhp-1","cjofnhhp-1","Early Myeloid Progenitor"
"cjogneno-1","cjogneno-1","GMP"
"cjoiipop-1","cjoiipop-1","Not-mapped"
"cjojbhdh-1","cjojbhdh-1","Late Myeloid"
"cjokhnid-1","cjokhnid-1","Late Myeloid"
"cjoomikk-1","cjoomikk-1","Not-mapped"
"cjopanid-1","cjopanid-1","Not-mapped"
"cjopfhda-1","cjopfhda-1","Late Erythroid"
"cjpaaafn-1","cjpaaafn-1","Not-mapped"
"cjpabfnm-1","cjpabfnm-1","RBC"
"cjpbjffj-1","cjpbjffj-1","Not-mapped"
"cjpbmgal-1","cjpbmgal-1","Not-mapped"
"cjpbmgdh-1","cjpbmgdh-1","Late Erythroid"
"cjpcakma-1","cjpcakma-1","Late Erythroid"
"cjpcengc-1","cjpcengc-1","Not-mapped"
"cjpchblc-1","cjpchblc-1","Not-mapped"
"cjpefhni-1","cjpefhni-1","Late Erythroid"
"cjpemfbm-1","cjpemfbm-1","Not-mapped"
"cjpenggd-1","cjpenggd-1","Not-mapped"
"cjpfjkei-1","cjpfjkei-1","Not-mapped"
"cjpgjngn-1","cjpgjngn-1","Not-mapped"
"cjphhbmp-1","cjphhbmp-1","Not-mapped"
"cjphncca-1","cjphncca-1","Neutrophil"
"cjplpcpf-1","cjplpcpf-1","Not-mapped"
"cjplpjgd-1","cjplpjgd-1","Not-mapped"
"cjpmgcfa-1","cjpmgcfa-1","Not-mapped"
"cjpobdpe-1","cjpobdpe-1","Not-mapped"
"cjpoclaa-1","cjpoclaa-1","Not-mapped"
"cjpodkoa-1","cjpodkoa-1","Late Myeloid"
"cjpphjdg-1","cjpphjdg-1","Not-mapped"
"cjppnmbo-1","cjppnmbo-1","Not-mapped"
"ckabfnaa-1","ckabfnaa-1","Late Myeloid"
"ckacghao-1","ckacghao-1","Not-mapped"
"ckaddpge-1","ckaddpge-1","Not-mapped"
"ckaekcaj-1","ckaekcaj-1","Not-mapped"
"ckakfmgb-1","ckakfmgb-1","Not-mapped"
"ckalimni-1","ckalimni-1","Not-mapped"
"ckalmeoh-1","ckalmeoh-1","Not-mapped"
"ckalodop-1","ckalodop-1","Not-mapped"
"ckaniflb-1","ckaniflb-1","Not-mapped"
"ckbaecfo-1","ckbaecfo-1","Early Myeloid Progenitor"
"ckbffmpl-1","ckbffmpl-1","Late Erythroid"
"ckbfonhg-1","ckbfonhg-1","Not-mapped"
"ckbgkcac-1","ckbgkcac-1","Early Myeloid Progenitor"
"ckbgpmmm-1","ckbgpmmm-1","Late Erythroid"
"ckbicdlh-1","ckbicdlh-1","Not-mapped"
"ckbieddp-1","ckbieddp-1","Not-mapped"
"ckbiglma-1","ckbiglma-1","RBC"
"ckbkdlml-1","ckbkdlml-1","Not-mapped"
"ckbkemio-1","ckbkemio-1","Mature B"
"ckbmgpgm-1","ckbmgpgm-1","Not-mapped"
"ckbmhdhc-1","ckbmhdhc-1","Not-mapped"
"ckbohjkn-1","ckbohjkn-1","Not-mapped"
"ckbphdpf-1","ckbphdpf-1","Early Myeloid Progenitor"
"ckccdndm-1","ckccdndm-1","Not-mapped"
"ckcciemn-1","ckcciemn-1","Not-mapped"
"ckcdebnp-1","ckcdebnp-1","Not-mapped"
"ckcdkleg-1","ckcdkleg-1","Not-mapped"
"ckcdmcal-1","ckcdmcal-1","Not-mapped"
"ckcefgpi-1","ckcefgpi-1","Plasma Cell"
"ckcgaofo-1","ckcgaofo-1","Not-mapped"
"ckchapda-1","ckchapda-1","Late Erythroid"
"ckchcdno-1","ckchcdno-1","Not-mapped"
"ckchmgfg-1","ckchmgfg-1","Not-mapped"
"ckciegfo-1","ckciegfo-1","Not-mapped"
"ckcjnfjm-1","ckcjnfjm-1","Not-mapped"
"ckckcnad-1","ckckcnad-1","Adipo-MSC"
"ckckjgep-1","ckckjgep-1","Not-mapped"
"ckclfdpm-1","ckclfdpm-1","Not-mapped"
"ckcmfame-1","ckcmfame-1","Not-mapped"
"ckcmoofh-1","ckcmoofh-1","Not-mapped"
"ckcnehjp-1","ckcnehjp-1","Not-mapped"
"ckcolkdj-1","ckcolkdj-1","Not-mapped"
"ckcphbkm-1","ckcphbkm-1","Adipo-MSC"
"ckcpoikl-1","ckcpoikl-1","Not-mapped"
"ckdbeene-1","ckdbeene-1","Not-mapped"
"ckdcepoj-1","ckdcepoj-1","Not-mapped"
"ckdcjfhp-1","ckdcjfhp-1","GMP"
"ckdckhpc-1","ckdckhpc-1","Not-mapped"
"ckddfaaa-1","ckddfaaa-1","Not-mapped"
"ckdecaih-1","ckdecaih-1","Early Myeloid Progenitor"
"ckdemkca-1","ckdemkca-1","GMP"
"ckdfhggl-1","ckdfhggl-1","Monocyte"
"ckdfikdn-1","ckdfikdn-1","Early Myeloid Progenitor"
"ckdgfdeo-1","ckdgfdeo-1","Not-mapped"
"ckdhanld-1","ckdhanld-1","Not-mapped"
"ckdhnajn-1","ckdhnajn-1","Not-mapped"
"ckdhodch-1","ckdhodch-1","Not-mapped"
"ckdihgag-1","ckdihgag-1","Osteoblast"
"ckdjjfma-1","ckdjjfma-1","Not-mapped"
"ckdkdohc-1","ckdkdohc-1","Not-mapped"
"ckdlmobl-1","ckdlmobl-1","Late Myeloid"
"ckdmcbhc-1","ckdmcbhc-1","Late Myeloid"
"ckdpklkf-1","ckdpklkf-1","Early Myeloid Progenitor"
"ckeapomo-1","ckeapomo-1","Not-mapped"
"ckeecffm-1","ckeecffm-1","Not-mapped"
"ckeeklda-1","ckeeklda-1","Not-mapped"
"ckefacha-1","ckefacha-1","Late Myeloid"
"ckegcpdg-1","ckegcpdg-1","Late Myeloid"
"ckegmagh-1","ckegmagh-1","Not-mapped"
"ckeimpph-1","ckeimpph-1","GMP"
"ckejicgf-1","ckejicgf-1","Not-mapped"
"ckeknnhk-1","ckeknnhk-1","Not-mapped"
"ckenakba-1","ckenakba-1","Early Myeloid Progenitor"
"ckencbik-1","ckencbik-1","Not-mapped"
"ckenljkg-1","ckenljkg-1","Early Myeloid Progenitor"
"ckfbdado-1","ckfbdado-1","GMP"
"ckfbojbl-1","ckfbojbl-1","Not-mapped"
"ckffllld-1","ckffllld-1","Late Erythroid"
"ckfgfpjl-1","ckfgfpjl-1","Not-mapped"
"ckfhfdme-1","ckfhfdme-1","Not-mapped"
"ckfhljkf-1","ckfhljkf-1","Not-mapped"
"ckficead-1","ckficead-1","Not-mapped"
"ckfihiib-1","ckfihiib-1","Not-mapped"
"ckfikijd-1","ckfikijd-1","CD8+ T-Cell"
"ckfimhfl-1","ckfimhfl-1","Not-mapped"
"ckfjhlcp-1","ckfjhlcp-1","Early Myeloid Progenitor"
"ckfknbpd-1","ckfknbpd-1","Not-mapped"
"ckfmcond-1","ckfmcond-1","Early Myeloid Progenitor"
"ckfmgdia-1","ckfmgdia-1","Not-mapped"
"ckfmkmma-1","ckfmkmma-1","Not-mapped"
"ckfohffe-1","ckfohffe-1","Early Myeloid Progenitor"
"ckfpdnbl-1","ckfpdnbl-1","Not-mapped"
"ckgammpa-1","ckgammpa-1","Not-mapped"
"ckgbdihj-1","ckgbdihj-1","Early Myeloid Progenitor"
"ckgccobb-1","ckgccobb-1","Plasma Cell"
"ckgcobok-1","ckgcobok-1","Not-mapped"
"ckgdnkof-1","ckgdnkof-1","Not-mapped"
"ckgehmpf-1","ckgehmpf-1","Late Myeloid"
"ckgenmne-1","ckgenmne-1","Late Myeloid"
"ckgfbohm-1","ckgfbohm-1","Not-mapped"
"ckgffddb-1","ckgffddb-1","Not-mapped"
"ckggpmai-1","ckggpmai-1","Late Myeloid"
"ckghaebg-1","ckghaebg-1","Late Myeloid"
"ckghoalf-1","ckghoalf-1","Late Myeloid"
"ckgiagne-1","ckgiagne-1","Late Myeloid"
"ckgjbdbi-1","ckgjbdbi-1","Late Erythroid"
"ckgkfkef-1","ckgkfkef-1","Not-mapped"
"ckglafoe-1","ckglafoe-1","Not-mapped"
"ckgnhgnd-1","ckgnhgnd-1","Not-mapped"
"ckgnkoji-1","ckgnkoji-1","Not-mapped"
"ckgoioph-1","ckgoioph-1","Not-mapped"
"ckhcflcb-1","ckhcflcb-1","Not-mapped"
"ckhdepfe-1","ckhdepfe-1","Not-mapped"
"ckhfhkdo-1","ckhfhkdo-1","Not-mapped"
"ckhfnifd-1","ckhfnifd-1","Not-mapped"
"ckhgoopa-1","ckhgoopa-1","Late Myeloid"
"ckhhnilk-1","ckhhnilk-1","Not-mapped"
"ckhibeoa-1","ckhibeoa-1","Not-mapped"
"ckhiblfi-1","ckhiblfi-1","Not-mapped"
"ckhibmfb-1","ckhibmfb-1","Not-mapped"
"ckhiigga-1","ckhiigga-1","GMP"
"ckhjbbid-1","ckhjbbid-1","Not-mapped"
"ckhjejnc-1","ckhjejnc-1","Not-mapped"
"ckhjpcei-1","ckhjpcei-1","Not-mapped"
"ckhkfbik-1","ckhkfbik-1","Not-mapped"
"ckhlakfg-1","ckhlakfg-1","Not-mapped"
"ckhmjahp-1","ckhmjahp-1","Not-mapped"
"ckhmnjbf-1","ckhmnjbf-1","Late Myeloid"
"ckhnmcec-1","ckhnmcec-1","Late Erythroid"
"ckhnpdaf-1","ckhnpdaf-1","Late Erythroid"
"ckhplapm-1","ckhplapm-1","Not-mapped"
"ckhplimg-1","ckhplimg-1","Late Myeloid"
"ckhpohio-1","ckhpohio-1","Not-mapped"
"ckiahade-1","ckiahade-1","Not-mapped"
"ckiaibif-1","ckiaibif-1","Not-mapped"
"ckialkgh-1","ckialkgh-1","Not-mapped"
"ckibfpeg-1","ckibfpeg-1","Not-mapped"
"ckibngik-1","ckibngik-1","Not-mapped"
"ckiccped-1","ckiccped-1","Early Myeloid Progenitor"
"ckifnhog-1","ckifnhog-1","CD8+ T-Cell"
"ckigfoli-1","ckigfoli-1","Not-mapped"
"ckigjfeh-1","ckigjfeh-1","Not-mapped"
"ckigjjli-1","ckigjjli-1","Not-mapped"
"ckihdlde-1","ckihdlde-1","Not-mapped"
"ckihinlj-1","ckihinlj-1","Not-mapped"
"ckihkeae-1","ckihkeae-1","Late Erythroid"
"ckihkolo-1","ckihkolo-1","Not-mapped"
"ckihmkhi-1","ckihmkhi-1","Late Erythroid"
"ckihmmff-1","ckihmmff-1","Not-mapped"
"ckijegnn-1","ckijegnn-1","Not-mapped"
"ckilehda-1","ckilehda-1","Late Erythroid"
"ckilpgpg-1","ckilpgpg-1","GMP"
"ckimiggo-1","ckimiggo-1","Not-mapped"
"ckinbfhe-1","ckinbfhe-1","Not-mapped"
"ckioefao-1","ckioefao-1","Early Myeloid Progenitor"
"ckioplna-1","ckioplna-1","Late Myeloid"
"ckipbjcf-1","ckipbjcf-1","Not-mapped"
"ckipmbnj-1","ckipmbnj-1","Not-mapped"
"ckjbeaii-1","ckjbeaii-1","Not-mapped"
"ckjbfjmg-1","ckjbfjmg-1","Not-mapped"
"ckjbkokd-1","ckjbkokd-1","Not-mapped"
"ckjefjog-1","ckjefjog-1","GMP"
"ckjfkiil-1","ckjfkiil-1","Adipo-MSC"
"ckjhlhal-1","ckjhlhal-1","Late Erythroid"
"ckjiejgb-1","ckjiejgb-1","Not-mapped"
"ckjikcfl-1","ckjikcfl-1","Late Erythroid"
"ckjjafan-1","ckjjafan-1","GMP"
"ckjjbbke-1","ckjjbbke-1","Not-mapped"
"ckjjlffo-1","ckjjlffo-1","Not-mapped"
"ckjkmmag-1","ckjkmmag-1","Not-mapped"
"ckjkploj-1","ckjkploj-1","Not-mapped"
"ckjnahno-1","ckjnahno-1","Not-mapped"
"ckjnajna-1","ckjnajna-1","Late Myeloid"
"ckjniokp-1","ckjniokp-1","Late Erythroid"
"ckjoedoo-1","ckjoedoo-1","Late Erythroid"
"ckjoifbh-1","ckjoifbh-1","Neutrophil"
"ckjopiid-1","ckjopiid-1","Not-mapped"
"ckjpfhan-1","ckjpfhan-1","Late Erythroid"
"ckkckofa-1","ckkckofa-1","Not-mapped"
"ckkdfiol-1","ckkdfiol-1","Not-mapped"
"ckkdjdki-1","ckkdjdki-1","Late Erythroid"
"ckkdklkp-1","ckkdklkp-1","CD8+ T-Cell"
"ckkeiceh-1","ckkeiceh-1","Not-mapped"
"ckkfpndo-1","ckkfpndo-1","GMP"
"ckkginoh-1","ckkginoh-1","Not-mapped"
"ckkibgoa-1","ckkibgoa-1","Cycling HSPC"
"ckkkcoln-1","ckkkcoln-1","Late Erythroid"
"ckkkjhle-1","ckkkjhle-1","Not-mapped"
"ckklfpik-1","ckklfpik-1","Not-mapped"
"ckkmalgl-1","ckkmalgl-1","Not-mapped"
"ckkmamem-1","ckkmamem-1","Not-mapped"
"ckkmmgbd-1","ckkmmgbd-1","Late Erythroid"
"ckkoblpa-1","ckkoblpa-1","Not-mapped"
"ckkogkfo-1","ckkogkfo-1","Not-mapped"
"ckkpelcc-1","ckkpelcc-1","Late Erythroid"
"cklacpjj-1","cklacpjj-1","SEC"
"cklaeejj-1","cklaeejj-1","Not-mapped"
"cklahlok-1","cklahlok-1","Not-mapped"
"cklallmg-1","cklallmg-1","Not-mapped"
"cklcfeng-1","cklcfeng-1","Late Erythroid"
"ckldklkc-1","ckldklkc-1","Not-mapped"
"ckleeppm-1","ckleeppm-1","CD8+ T-Cell"
"cklffhfm-1","cklffhfm-1","Not-mapped"
"cklgiefc-1","cklgiefc-1","Not-mapped"
"cklgmffn-1","cklgmffn-1","Not-mapped"
"cklilphm-1","cklilphm-1","GMP"
"cklioeih-1","cklioeih-1","Not-mapped"
"cklkaeed-1","cklkaeed-1","Late Myeloid"
"cklljpap-1","cklljpap-1","Not-mapped"
"cklpbjne-1","cklpbjne-1","Early Myeloid Progenitor"
"cklpdofl-1","cklpdofl-1","Neutrophil"
"cklphocm-1","cklphocm-1","Late Myeloid"
"ckmalmld-1","ckmalmld-1","Not-mapped"
"ckmbbccf-1","ckmbbccf-1","Not-mapped"
"ckmcfogl-1","ckmcfogl-1","Late Erythroid"
"ckmchdgj-1","ckmchdgj-1","Late Erythroid"
"ckmcmekc-1","ckmcmekc-1","Late Erythroid"
"ckmdloeh-1","ckmdloeh-1","Neutrophil"
"ckmfacjj-1","ckmfacjj-1","Not-mapped"
"ckmfhdkg-1","ckmfhdkg-1","Late Myeloid"
"ckmgbkcg-1","ckmgbkcg-1","Not-mapped"
"ckmghaac-1","ckmghaac-1","Not-mapped"
"ckmhekaf-1","ckmhekaf-1","GMP"
"ckmigcno-1","ckmigcno-1","Not-mapped"
"ckmilgin-1","ckmilgin-1","Not-mapped"
"ckmlieec-1","ckmlieec-1","Not-mapped"
"ckmnogmc-1","ckmnogmc-1","Early Myeloid Progenitor"
"ckmoejkp-1","ckmoejkp-1","Early Myeloid Progenitor"
"cknajenj-1","cknajenj-1","Not-mapped"
"cknanmbp-1","cknanmbp-1","Not-mapped"
"cknconld-1","cknconld-1","Late Erythroid"
"ckndapia-1","ckndapia-1","Late Erythroid"
"ckndbgpo-1","ckndbgpo-1","Late Erythroid"
"cknddcnl-1","cknddcnl-1","Not-mapped"
"ckndfnki-1","ckndfnki-1","Not-mapped"
"ckndgcdh-1","ckndgcdh-1","Late Erythroid"
"ckndlhmh-1","ckndlhmh-1","Not-mapped"
"cknfgfop-1","cknfgfop-1","Late Erythroid"
"cknfgpek-1","cknfgpek-1","Not-mapped"
"cknfnogj-1","cknfnogj-1","Not-mapped"
"cknhecjm-1","cknhecjm-1","Not-mapped"
"cknhhenl-1","cknhhenl-1","Late Erythroid"
"ckniddfc-1","ckniddfc-1","Not-mapped"
"cknjjblj-1","cknjjblj-1","Not-mapped"
"cknlbkem-1","cknlbkem-1","Not-mapped"
"cknmbmdd-1","cknmbmdd-1","GMP"
"cknmghbj-1","cknmghbj-1","Not-mapped"
"cknmmhkn-1","cknmmhkn-1","Late Myeloid"
"cknnogel-1","cknnogel-1","Not-mapped"
"cknoaobp-1","cknoaobp-1","Late Erythroid"
"cknokkhl-1","cknokkhl-1","Not-mapped"
"cknolmnh-1","cknolmnh-1","GMP"
"ckoagpmn-1","ckoagpmn-1","Not-mapped"
"ckobafef-1","ckobafef-1","Not-mapped"
"ckobjdfh-1","ckobjdfh-1","Not-mapped"
"ckobkalg-1","ckobkalg-1","Not-mapped"
"ckobmkpa-1","ckobmkpa-1","Not-mapped"
"ckoeache-1","ckoeache-1","Not-mapped"
"ckoeamda-1","ckoeamda-1","Not-mapped"
"ckofceng-1","ckofceng-1","Late Erythroid"
"ckofmepn-1","ckofmepn-1","Not-mapped"
"ckohnapa-1","ckohnapa-1","Not-mapped"
"ckohpffi-1","ckohpffi-1","Not-mapped"
"ckojghoh-1","ckojghoh-1","Early Myeloid Progenitor"
"ckojhpjg-1","ckojhpjg-1","Late Erythroid"
"ckomodej-1","ckomodej-1","Not-mapped"
"ckonghdd-1","ckonghdd-1","Late Erythroid"
"ckpboclo-1","ckpboclo-1","Not-mapped"
"ckpcegfn-1","ckpcegfn-1","Not-mapped"
"ckpgmopl-1","ckpgmopl-1","Early Myeloid Progenitor"
"ckphahfj-1","ckphahfj-1","Not-mapped"
"ckpjbigi-1","ckpjbigi-1","Not-mapped"
"ckplmjcc-1","ckplmjcc-1","Not-mapped"
"ckplobop-1","ckplobop-1","Mature B"
"ckpmdbbg-1","ckpmdbbg-1","GMP"
"ckpnbgaj-1","ckpnbgaj-1","Not-mapped"
"ckpommcc-1","ckpommcc-1","Not-mapped"
"ckppmnae-1","ckppmnae-1","Not-mapped"
"claamemd-1","claamemd-1","GMP"
"clabdjgp-1","clabdjgp-1","Not-mapped"
"cladhmng-1","cladhmng-1","Not-mapped"
"cladidkj-1","cladidkj-1","Early Myeloid Progenitor"
"cladinif-1","cladinif-1","Late Myeloid"
"cladophe-1","cladophe-1","GMP"
"claeedmb-1","claeedmb-1","Adipo-MSC"
"clagjanf-1","clagjanf-1","Late Erythroid"
"clagodbi-1","clagodbi-1","GMP"
"clahiggb-1","clahiggb-1","Not-mapped"
"claijfng-1","claijfng-1","Not-mapped"
"clajognn-1","clajognn-1","Not-mapped"
"clalboio-1","clalboio-1","Not-mapped"
"clalmkaa-1","clalmkaa-1","Not-mapped"
"clamcpap-1","clamcpap-1","Late Erythroid"
"clamhbpn-1","clamhbpn-1","Not-mapped"
"clamhmpg-1","clamhmpg-1","Not-mapped"
"clanmene-1","clanmene-1","Not-mapped"
"clbannhf-1","clbannhf-1","Not-mapped"
"clbaopeo-1","clbaopeo-1","Not-mapped"
"clbapfdj-1","clbapfdj-1","Plasma Cell"
"clbbddmm-1","clbbddmm-1","GMP"
"clbdbilj-1","clbdbilj-1","Early Myeloid Progenitor"
"clbfendd-1","clbfendd-1","Not-mapped"
"clbfibcp-1","clbfibcp-1","SEC"
"clbgjhpc-1","clbgjhpc-1","Not-mapped"
"clbgkkof-1","clbgkkof-1","GMP"
"clbhmbph-1","clbhmbph-1","Not-mapped"
"clbilcaf-1","clbilcaf-1","GMP"
"clbjgieo-1","clbjgieo-1","Not-mapped"
"clbjidbd-1","clbjidbd-1","Not-mapped"
"clbkhplm-1","clbkhplm-1","Not-mapped"
"clbkkhmm-1","clbkkhmm-1","CD8+ T-Cell"
"clbmoaff-1","clbmoaff-1","Not-mapped"
"clbmpahp-1","clbmpahp-1","Not-mapped"
"clbpanbp-1","clbpanbp-1","Not-mapped"
"clbpcjdh-1","clbpcjdh-1","Not-mapped"
"clbpcmhm-1","clbpcmhm-1","Not-mapped"
"clbpjpph-1","clbpjpph-1","Not-mapped"
"clbplonc-1","clbplonc-1","Adipo-MSC"
"clcafagd-1","clcafagd-1","CD8+ T-Cell"
"clcafppd-1","clcafppd-1","GMP"
"clcciloo-1","clcciloo-1","Not-mapped"
"clcgipbj-1","clcgipbj-1","Not-mapped"
"clchimbm-1","clchimbm-1","Not-mapped"
"clciohal-1","clciohal-1","Not-mapped"
"clcipcbd-1","clcipcbd-1","Not-mapped"
"clcjhnnk-1","clcjhnnk-1","Late Myeloid"
"clcjjfpf-1","clcjjfpf-1","Not-mapped"
"clckkaln-1","clckkaln-1","RBC"
"clcmnoof-1","clcmnoof-1","Monocyte"
"clcnljmf-1","clcnljmf-1","Neutrophil"
"clcogpnk-1","clcogpnk-1","Not-mapped"
"clcokfkd-1","clcokfkd-1","Not-mapped"
"cldafbji-1","cldafbji-1","Plasma Cell"
"cldbbohi-1","cldbbohi-1","Not-mapped"
"cldbhdml-1","cldbhdml-1","Not-mapped"
"cldbldfp-1","cldbldfp-1","Not-mapped"
"cldcdpfi-1","cldcdpfi-1","RBC"
"cldcecid-1","cldcecid-1","Adipo-MSC"
"cldcgacb-1","cldcgacb-1","Early Myeloid Progenitor"
"cldgilei-1","cldgilei-1","Not-mapped"
"cldhejjk-1","cldhejjk-1","Not-mapped"
"cldkbocp-1","cldkbocp-1","Not-mapped"
"cldkckjc-1","cldkckjc-1","Early Myeloid Progenitor"
"cldkfpeg-1","cldkfpeg-1","Not-mapped"
"cldncehe-1","cldncehe-1","GMP"
"cldolgjc-1","cldolgjc-1","Late Myeloid"
"cldpjmmh-1","cldpjmmh-1","Not-mapped"
"cldpmpdf-1","cldpmpdf-1","CD8+ T-Cell"
"cleacjkc-1","cleacjkc-1","Not-mapped"
"cleaddpd-1","cleaddpd-1","Not-mapped"
"cleafmbp-1","cleafmbp-1","GMP"
"cleeoakm-1","cleeoakm-1","Early Myeloid Progenitor"
"cleepmdp-1","cleepmdp-1","Not-mapped"
"clegpkdc-1","clegpkdc-1","Not-mapped"
"clehplla-1","clehplla-1","Ba/Eo/Ma"
"cleiaoli-1","cleiaoli-1","Late Myeloid"
"cleibndf-1","cleibndf-1","Not-mapped"
"cleidedd-1","cleidedd-1","Not-mapped"
"cleinoej-1","cleinoej-1","Not-mapped"
"clejbblc-1","clejbblc-1","Not-mapped"
"clejombm-1","clejombm-1","Not-mapped"
"clemomca-1","clemomca-1","Not-mapped"
"clenhmfa-1","clenhmfa-1","Not-mapped"
"clenjnng-1","clenjnng-1","Not-mapped"
"cleoenea-1","cleoenea-1","Not-mapped"
"cleomlgf-1","cleomlgf-1","Not-mapped"
"clepbefi-1","clepbefi-1","Not-mapped"
"clepdcgd-1","clepdcgd-1","Not-mapped"
"clephdae-1","clephdae-1","RBC"
"clfaalga-1","clfaalga-1","Not-mapped"
"clfbdhnl-1","clfbdhnl-1","Not-mapped"
"clfcdnaf-1","clfcdnaf-1","Not-mapped"
"clfcmcof-1","clfcmcof-1","Not-mapped"
"clfehafo-1","clfehafo-1","Not-mapped"
"clfehcjl-1","clfehcjl-1","Not-mapped"
"clfempic-1","clfempic-1","Not-mapped"
"clffofkf-1","clffofkf-1","Not-mapped"
"clfjijcc-1","clfjijcc-1","Not-mapped"
"clfkambm-1","clfkambm-1","Not-mapped"
