"","cell_id","group"
"eenapnpd-1","eenapnpd-1","MS4A2+ Mast Cell?"
"eenbfkic-1","eenbfkic-1","T_NK"
"eencohkm-1","eencohkm-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eendddfk-1","eendddfk-1","ITGAM+ Uk"
"eenfdjhh-1","eenfdjhh-1","ELANE_high Neutrophil"
"eenfkldc-1","eenfkldc-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eenhnhce-1","eenhnhce-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eenkageh-1","eenkageh-1","Uk"
"eenlcnie-1","eenlcnie-1","MKI67+ Erythroblast"
"eenljelc-1","eenljelc-1","MKI67+ Erythroblast"
"eenlkifo-1","eenlkifo-1","ITGAM+ Uk"
"eenmgihi-1","eenmgihi-1","MKI67+ Erythroblast"
"eenpeenp-1","eenpeenp-1","MKI67+ Erythroblast"
"eeoaodnm-1","eeoaodnm-1","ITGAM+ ELANE_low Neutrophil"
"eeocpcek-1","eeocpcek-1","MKI67+ Erythroblast"
"eeodcfnf-1","eeodcfnf-1","MKI67+ Erythroblast"
"eeodcmld-1","eeodcmld-1","Uk"
"eeodekop-1","eeodekop-1","Megakaryocyte?"
"eeoemham-1","eeoemham-1","ITGAM+ Uk"
"eeofcion-1","eeofcion-1","ITGAM+ ELANE_low Neutrophil"
"eeogapco-1","eeogapco-1","ELANE_high Neutrophil"
"eeoijjfi-1","eeoijjfi-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eeokjknb-1","eeokjknb-1","Uk"
"eeoldmde-1","eeoldmde-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"eeolhloi-1","eeolhloi-1","Uk"
"eeomcinl-1","eeomcinl-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eeomobih-1","eeomobih-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"eeophplo-1","eeophplo-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepbihpm-1","eepbihpm-1","ITGAM+ Uk"
"eepbocnc-1","eepbocnc-1","PDGFRA/B+ MSC/Bone"
"eepcckfg-1","eepcckfg-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepdgmbg-1","eepdgmbg-1","T_NK"
"eepeafoh-1","eepeafoh-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepfehhi-1","eepfehhi-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepgfahm-1","eepgfahm-1","ELANE_high Neutrophil"
"eepgfill-1","eepgfill-1","ELANE_high Neutrophil"
"eephjdmd-1","eephjdmd-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepjcdpo-1","eepjcdpo-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"eepkeeao-1","eepkeeao-1","ELANE_high Neutrophil"
"eepklhbl-1","eepklhbl-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eeplbdbg-1","eeplbdbg-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepmjibd-1","eepmjibd-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepmojgc-1","eepmojgc-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"eepodakn-1","eepodakn-1","ELANE_high Neutrophil"
"eepomfii-1","eepomfii-1","ELANE_high Neutrophil"
"eeppfkgg-1","eeppfkgg-1","ITGAM+ ELANE_low Neutrophil"
"eeppibei-1","eeppibei-1","MKI67+ Erythroblast"
"efaalhco-1","efaalhco-1","ITGAM+ ELANE_low Neutrophil"
"efaaoofo-1","efaaoofo-1","PDGFRA/B+ MSC/Bone"
"efadbmpm-1","efadbmpm-1","ITGAM+ ELANE_low Neutrophil"
"efaeejic-1","efaeejic-1","ITGAM+ ELANE_low Neutrophil"
"efafclon-1","efafclon-1","ITGAM+ Uk"
"efaffnod-1","efaffnod-1","ITGAM+ Uk"
"efagojcm-1","efagojcm-1","ELANE_high Neutrophil"
"efajepmc-1","efajepmc-1","ELANE_high Neutrophil"
"efajnpjk-1","efajnpjk-1","T_NK"
"efalekfi-1","efalekfi-1","T_NK"
"efamiolj-1","efamiolj-1","ELANE_high Neutrophil"
"efannhhf-1","efannhhf-1","ITGAM+ Uk"
"efaobdan-1","efaobdan-1","ITGAM+ Uk"
"efaonjce-1","efaonjce-1","PDGFRA/B+ MSC/Bone"
"efapnmnp-1","efapnmnp-1","PDGFRA/B+ MSC/Bone"
"efapoagj-1","efapoagj-1","Uk"
"efbaaklo-1","efbaaklo-1","ITGAM+ Uk"
"efbbfdmo-1","efbbfdmo-1","ELANE_high Neutrophil"
"efbccpbh-1","efbccpbh-1","Uk"
"efbckgjc-1","efbckgjc-1","Megakaryocyte?"
"efbdeiae-1","efbdeiae-1","ITGAM+ ELANE_low Neutrophil"
"efbdldpl-1","efbdldpl-1","MKI67+ Erythroblast"
"efbeeckf-1","efbeeckf-1","Megakaryocyte?"
"efbfbpii-1","efbfbpii-1","ITGAM+ ELANE_low Neutrophil"
"efbfgakc-1","efbfgakc-1","MKI67+ Erythroblast"
"efbfgejl-1","efbfgejl-1","MKI67+ Erythroblast"
"efbfohpb-1","efbfohpb-1","SPP1+ Osteoblast"
"efbgcbgn-1","efbgcbgn-1","SPP1+ Osteoblast"
"efbghmei-1","efbghmei-1","MKI67+ Erythroblast"
"efbhdhkm-1","efbhdhkm-1","Uk"
"efbhdpai-1","efbhdpai-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"efbhlapd-1","efbhlapd-1","MKI67+ Erythroblast"
"efbhonje-1","efbhonje-1","Uk"
"efbkajka-1","efbkajka-1","ITGAM+ Uk"
"efblnkma-1","efblnkma-1","ELANE_high Neutrophil"
"efbndpoe-1","efbndpoe-1","T_NK"
"efcbkeai-1","efcbkeai-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efcbkmdf-1","efcbkmdf-1","DNTT+ Uk"
"efcdblmm-1","efcdblmm-1","Uk"
"efcfldim-1","efcfldim-1","ELANE_high Neutrophil"
"efcgdcpn-1","efcgdcpn-1","T_NK"
"efcgdldk-1","efcgdldk-1","ITGAM+ ELANE_low Neutrophil"
"efchdcgn-1","efchdcgn-1","Uk"
"efchjocb-1","efchjocb-1","ELANE_high Neutrophil"
"efcjakol-1","efcjakol-1","MKI67+ Erythroblast"
"efcjbgcj-1","efcjbgcj-1","CD74+ Uk"
"efckjeki-1","efckjeki-1","DNTT+ Uk"
"efcllpen-1","efcllpen-1","CD74+ Uk"
"efcmobho-1","efcmobho-1","MKI67+ Erythroblast"
"efcncbcn-1","efcncbcn-1","ITGAM+ Uk"
"efcnmigf-1","efcnmigf-1","MKI67+ Erythroblast"
"efcobilk-1","efcobilk-1","MKI67+ Erythroblast"
"efcoieal-1","efcoieal-1","ELANE_high Neutrophil"
"efcolnja-1","efcolnja-1","ELANE_high Neutrophil"
"efconbaa-1","efconbaa-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"efcpgplm-1","efcpgplm-1","Uk"
"efdadhnn-1","efdadhnn-1","MKI67+ Erythroblast"
"efddklmp-1","efddklmp-1","MKI67+ Erythroblast"
"efdengfo-1","efdengfo-1","CTSK+ osteoclast?"
"efdgfeai-1","efdgfeai-1","MKI67+ Erythroblast"
"efdgnnjl-1","efdgnnjl-1","MKI67+ Erythroblast"
"efdkdgfg-1","efdkdgfg-1","SPP1+ Osteoblast"
"efdmbdce-1","efdmbdce-1","MKI67+ Erythroblast"
"efdmggah-1","efdmggah-1","ITGAM+ Uk"
"efdmjmfp-1","efdmjmfp-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"efdndjmm-1","efdndjmm-1","ITGAM+ ELANE_low Neutrophil"
"efdnhfeh-1","efdnhfeh-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efdojbjd-1","efdojbjd-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"efdojlac-1","efdojlac-1","ITGAM+ ELANE_low Neutrophil"
"efdopoio-1","efdopoio-1","ELANE_high Neutrophil"
"efdpikea-1","efdpikea-1","ITGAM+ Uk"
"efebddpa-1","efebddpa-1","ITGAM+ ELANE_low Neutrophil"
"efeepofc-1","efeepofc-1","PDGFRA/B+ MSC/Bone"
"efefpdje-1","efefpdje-1","MKI67+ Erythroblast"
"efegdhpm-1","efegdhpm-1","MKI67+ Erythroblast"
"efegjhhm-1","efegjhhm-1","ITGAM+ Uk"
"efegonfm-1","efegonfm-1","ITGAM+ ELANE_low Neutrophil"
"efehlipm-1","efehlipm-1","MKI67+ Erythroblast"
"efehpenl-1","efehpenl-1","DNTT+ Uk"
"efeiicml-1","efeiicml-1","MKI67+ Erythroblast"
"efeioaip-1","efeioaip-1","MKI67+ Erythroblast"
"efekdfcf-1","efekdfcf-1","MKI67+ Erythroblast"
"efeklndi-1","efeklndi-1","ITGAM+ ELANE_low Neutrophil"
"efelojoa-1","efelojoa-1","MKI67+ Erythroblast"
"efemooml-1","efemooml-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"effbedfc-1","effbedfc-1","ELANE_high Neutrophil"
"effcflcl-1","effcflcl-1","ITGAM+ ELANE_low Neutrophil"
"effcloif-1","effcloif-1","MKI67+ Erythroblast"
"effdnajm-1","effdnajm-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"effekfhi-1","effekfhi-1","MKI67+ Erythroblast"
"efffdlmm-1","efffdlmm-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"effghcel-1","effghcel-1","Megakaryocyte?"
"effjbkoh-1","effjbkoh-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"effjekcg-1","effjekcg-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"effjfnif-1","effjfnif-1","T_NK"
"effjnadb-1","effjnadb-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"effkpinb-1","effkpinb-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efflgjjg-1","efflgjjg-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"effmikfn-1","effmikfn-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"effmiokp-1","effmiokp-1","ITGAM+ ELANE_low Neutrophil"
"effmpple-1","effmpple-1","MKI67+ Erythroblast"
"effnbppo-1","effnbppo-1","PDGFRA/B+ MSC/Bone"
"effngpjl-1","effngpjl-1","MKI67+ Erythroblast"
"effnmfef-1","effnmfef-1","ITGAM+ Uk"
"effoonlj-1","effoonlj-1","PDGFRA/B+ MSC/Bone"
"efgaidlp-1","efgaidlp-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efgbjimf-1","efgbjimf-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"efgckdcd-1","efgckdcd-1","ITGAM+ ELANE_low Neutrophil"
"efgdmilp-1","efgdmilp-1","ITGAM+ ELANE_low Neutrophil"
"efghgmmg-1","efghgmmg-1","MKI67+ Erythroblast"
"efghhamf-1","efghhamf-1","SPP1+ Osteoblast"
"efgihchh-1","efgihchh-1","ELANE_high Neutrophil"
"efgjkkgf-1","efgjkkgf-1","Megakaryocyte?"
"efgkbble-1","efgkbble-1","MKI67+ Erythroblast"
"efgkibjp-1","efgkibjp-1","ITGAM+ ELANE_low Neutrophil"
"efglbjdd-1","efglbjdd-1","MKI67+ Erythroblast"
"efglpeki-1","efglpeki-1","MKI67+ Erythroblast"
"efgmfmmj-1","efgmfmmj-1","T_NK"
"efgmofeo-1","efgmofeo-1","MKI67+ Erythroblast"
"efgmpahf-1","efgmpahf-1","MKI67+ Erythroblast"
"efgnbfjg-1","efgnbfjg-1","MKI67+ Erythroblast"
"efgnbfph-1","efgnbfph-1","MKI67+ Erythroblast"
"efgojhng-1","efgojhng-1","MKI67+ Erythroblast"
"efgpdffb-1","efgpdffb-1","MKI67+ Erythroblast"
"efhamnlm-1","efhamnlm-1","ELANE_high Neutrophil"
"efhcannd-1","efhcannd-1","ELANE_high Neutrophil"
"efhceigk-1","efhceigk-1","ELANE_high Neutrophil"
"efhgbmkn-1","efhgbmkn-1","MKI67+ Erythroblast"
"efhhmfam-1","efhhmfam-1","ELANE_high Neutrophil"
"efhlpnia-1","efhlpnia-1","MKI67+ Erythroblast"
"efhmcmck-1","efhmcmck-1","ELANE_high Neutrophil"
"efhmfnij-1","efhmfnij-1","MKI67+ Erythroblast"
"efhnkhgn-1","efhnkhgn-1","ELANE_high Neutrophil"
"efhofcio-1","efhofcio-1","ELANE_high Neutrophil"
"efiaojaf-1","efiaojaf-1","MKI67+ Erythroblast"
"efibepdi-1","efibepdi-1","MKI67+ Erythroblast"
"eficineo-1","eficineo-1","ELANE_high Neutrophil"
"efidbnkp-1","efidbnkp-1","MKI67+ Erythroblast"
"efiegcna-1","efiegcna-1","MKI67+ Erythroblast"
"efifjmgo-1","efifjmgo-1","ITGAM+ Uk"
"efigaenl-1","efigaenl-1","Uk"
"efigeolj-1","efigeolj-1","CTSK+ osteoclast?"
"efigmlpf-1","efigmlpf-1","MKI67+ Erythroblast"
"efigpcij-1","efigpcij-1","PDGFRA/B+ MSC/Bone"
"efihkdfg-1","efihkdfg-1","ELANE_high Neutrophil"
"efiingag-1","efiingag-1","ELANE_high Neutrophil"
"efijcogj-1","efijcogj-1","SPP1+ Osteoblast"
"efiknicc-1","efiknicc-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efimadgh-1","efimadgh-1","ELANE_high Neutrophil"
"efimfocj-1","efimfocj-1","ITGAM+ ELANE_low Neutrophil"
"efimkkib-1","efimkkib-1","ELANE_high Neutrophil"
"efimlioo-1","efimlioo-1","CTSK+ osteoclast?"
"efimolog-1","efimolog-1","CD74+ Uk"
"efipiikk-1","efipiikk-1","MKI67+ Erythroblast"
"efipiofa-1","efipiofa-1","ITGAM+ Uk"
"efjafkde-1","efjafkde-1","ITGAM+ ELANE_low Neutrophil"
"efjajjki-1","efjajjki-1","DNTT+ Uk"
"efjcddlo-1","efjcddlo-1","ITGAM+ ELANE_low Neutrophil"
"efjcdmdd-1","efjcdmdd-1","SPP1+ Osteoblast"
"efjckmim-1","efjckmim-1","ELANE_high Neutrophil"
"efjepjfh-1","efjepjfh-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efjgjkpp-1","efjgjkpp-1","ITGAM+ ELANE_low Neutrophil"
"efjhinmo-1","efjhinmo-1","CTSK+ osteoclast?"
"efjhmlpl-1","efjhmlpl-1","ITGAM+ Uk"
"efjiajdc-1","efjiajdc-1","ITGAM+ Uk"
"efjikaom-1","efjikaom-1","MKI67+ Erythroblast"
"efjjgbie-1","efjjgbie-1","B cell"
"efjkdpam-1","efjkdpam-1","ITGAM+ Uk"
"efjkjmlg-1","efjkjmlg-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"efjkomfn-1","efjkomfn-1","MKI67+ Erythroblast"
"efjlebaj-1","efjlebaj-1","ITGAM+ ELANE_low Neutrophil"
"efjlmmoh-1","efjlmmoh-1","ITGAM+ Uk"
"efjmfpgl-1","efjmfpgl-1","T_NK"
"efjnokek-1","efjnokek-1","ELANE_high Neutrophil"
"efjpbldj-1","efjpbldj-1","Uk"
"efjppamo-1","efjppamo-1","ITGAM+ Uk"
"efkbecfp-1","efkbecfp-1","ITGAM+ Uk"
"efkbfimd-1","efkbfimd-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"efkbgolb-1","efkbgolb-1","ELANE_high Neutrophil"
"efkblmao-1","efkblmao-1","ITGAM+ ELANE_low Neutrophil"
"efkbpbia-1","efkbpbia-1","T_NK"
"efkcjdao-1","efkcjdao-1","ELANE_high Neutrophil"
"efkegafn-1","efkegafn-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"efkegcbk-1","efkegcbk-1","B cell"
"efkeojmb-1","efkeojmb-1","CTSK+ osteoclast?"
"efkghefh-1","efkghefh-1","Uk"
"efkgmohe-1","efkgmohe-1","Uk"
"efkiigid-1","efkiigid-1","ITGAM+ Uk"
"efkkamla-1","efkkamla-1","ITGAM+ Uk"
"efklajem-1","efklajem-1","ITGAM+ Uk"
"efkldlcb-1","efkldlcb-1","ITGAM+ ELANE_low Neutrophil"
"efkljacf-1","efkljacf-1","Uk"
"efklmila-1","efklmila-1","Uk"
"efkmepmo-1","efkmepmo-1","ITGAM+ Uk"
"efknigbo-1","efknigbo-1","PDGFRA/B+ MSC/Bone"
"efkoabeh-1","efkoabeh-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efladnnl-1","efladnnl-1","ITGAM+ Uk"
"efldhglf-1","efldhglf-1","B cell"
"efldmcgh-1","efldmcgh-1","CD74+ Uk"
"eflembnd-1","eflembnd-1","ITGAM+ Uk"
"eflfgkem-1","eflfgkem-1","Uk"
"eflfokjg-1","eflfokjg-1","PDGFRA/B+ MSC/Bone"
"eflfppml-1","eflfppml-1","CTSK+ osteoclast?"
"eflghpoo-1","eflghpoo-1","PDGFRA/B+ MSC/Bone"
"eflglhop-1","eflglhop-1","PDGFRA/B+ MSC/Bone"
"eflhdmog-1","eflhdmog-1","MKI67+ Erythroblast"
"efliejco-1","efliejco-1","ITGAM+ Uk"
"efliemfg-1","efliemfg-1","T_NK"
"eflignlp-1","eflignlp-1","ITGAM+ ELANE_low Neutrophil"
"efljfoml-1","efljfoml-1","MKI67+ Erythroblast"
"eflkbdoj-1","eflkbdoj-1","ITGAM+ Uk"
"eflkdmbk-1","eflkdmbk-1","ITGAM+ ELANE_low Neutrophil"
"eflniino-1","eflniino-1","MKI67+ Erythroblast"
"eflnjeck-1","eflnjeck-1","Megakaryocyte?"
"eflnkkdf-1","eflnkkdf-1","Uk"
"eflnlnei-1","eflnlnei-1","MKI67+ Erythroblast"
"eflpedoj-1","eflpedoj-1","MKI67+ Erythroblast"
"eflpjaja-1","eflpjaja-1","PDGFRA/B+ MSC/Bone"
"efmacnnl-1","efmacnnl-1","Uk"
"efmbnbbb-1","efmbnbbb-1","Uk"
"efmboepn-1","efmboepn-1","ITGAM+ Uk"
"efmcmkfg-1","efmcmkfg-1","ITGAM+ Uk"
"efmdjgln-1","efmdjgln-1","MKI67+ Erythroblast"
"efmecjll-1","efmecjll-1","MKI67+ Erythroblast"
"efmfchgn-1","efmfchgn-1","MKI67+ Erythroblast"
"efmfgfmg-1","efmfgfmg-1","CD74+ Uk"
"efmfnead-1","efmfnead-1","ITGAM+ Uk"
"efmgfibp-1","efmgfibp-1","ITGAM+ ELANE_low Neutrophil"
"efmhkjfd-1","efmhkjfd-1","MKI67+ Erythroblast"
"efmhmnni-1","efmhmnni-1","Megakaryocyte?"
"efmjblig-1","efmjblig-1","Megakaryocyte?"
"efmkcmpf-1","efmkcmpf-1","Megakaryocyte?"
"efmklpbi-1","efmklpbi-1","Megakaryocyte?"
"efmlioao-1","efmlioao-1","Megakaryocyte?"
"efmmjnfd-1","efmmjnfd-1","ITGAM+ ELANE_low Neutrophil"
"efmmkhgi-1","efmmkhgi-1","MKI67+ Erythroblast"
"efmmlfki-1","efmmlfki-1","MKI67+ Erythroblast"
"efmofbdb-1","efmofbdb-1","MKI67+ Erythroblast"
"efmopbha-1","efmopbha-1","Megakaryocyte?"
"efmpckih-1","efmpckih-1","DNTT+ Uk"
"efmplnbk-1","efmplnbk-1","B cell"
"efnbgfpc-1","efnbgfpc-1","Uk"
"efnfkimo-1","efnfkimo-1","MKI67+ Erythroblast"
"efngkpij-1","efngkpij-1","MKI67+ Erythroblast"
"efnhdeko-1","efnhdeko-1","MKI67+ Erythroblast"
"efnkiflj-1","efnkiflj-1","MKI67+ Erythroblast"
"efnlbbah-1","efnlbbah-1","MKI67+ Erythroblast"
"efnmbmof-1","efnmbmof-1","MKI67+ Erythroblast"
"efnoohbl-1","efnoohbl-1","PDGFRA/B+ MSC/Bone"
"efnopcie-1","efnopcie-1","ITGAM+ Uk"
"efnpdobp-1","efnpdobp-1","PDGFRA/B+ MSC/Bone"
"efobkcbi-1","efobkcbi-1","MKI67+ Erythroblast"
"efodpbne-1","efodpbne-1","MKI67+ Erythroblast"
"efodppgl-1","efodppgl-1","CTSK+ osteoclast?"
"efoefhbf-1","efoefhbf-1","MKI67+ Erythroblast"
"efoehheo-1","efoehheo-1","MKI67+ Erythroblast"
"efofkipe-1","efofkipe-1","T_NK"
"efogkfak-1","efogkfak-1","CD74+ Uk"
"efogobbk-1","efogobbk-1","DNTT+ Uk"
"efoiejgn-1","efoiejgn-1","MKI67+ Erythroblast"
"efoinjhe-1","efoinjhe-1","MKI67+ Erythroblast"
"efojafbo-1","efojafbo-1","MKI67+ Erythroblast"
"efolejnk-1","efolejnk-1","ELANE_high Neutrophil"
"efolodkd-1","efolodkd-1","Uk"
"efolppbn-1","efolppbn-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"efomicdn-1","efomicdn-1","T_NK"
"efonkldc-1","efonkldc-1","MKI67+ Erythroblast"
"efopiagp-1","efopiagp-1","MKI67+ Erythroblast"
"efpbehig-1","efpbehig-1","ELANE_high Neutrophil"
"efpckhnh-1","efpckhnh-1","Uk"
"efpclhjl-1","efpclhjl-1","MKI67+ Erythroblast"
"efpdgbmp-1","efpdgbmp-1","ELANE_high Neutrophil"
"efpdgond-1","efpdgond-1","ITGAM+ Uk"
"efpdmnnb-1","efpdmnnb-1","PDGFRA/B+ MSC/Bone"
"efpecdmp-1","efpecdmp-1","ELANE_high Neutrophil"
"efpfjibk-1","efpfjibk-1","ITGAM+ ELANE_low Neutrophil"
"efpgapfg-1","efpgapfg-1","ELANE_high Neutrophil"
"efpghgdj-1","efpghgdj-1","ITGAM+ ELANE_low Neutrophil"
"efpglpaf-1","efpglpaf-1","ELANE_high Neutrophil"
"efphodmk-1","efphodmk-1","Megakaryocyte?"
"efphpkon-1","efphpkon-1","ITGAM+ Uk"
"efpicplo-1","efpicplo-1","Megakaryocyte?"
"efpimgck-1","efpimgck-1","ITGAM+ ELANE_low Neutrophil"
"efpkhfbk-1","efpkhfbk-1","MKI67+ Erythroblast"
"efpkmcfh-1","efpkmcfh-1","B cell"
"efpldpff-1","efpldpff-1","Uk"
"efplgkbg-1","efplgkbg-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"efplokjc-1","efplokjc-1","MKI67+ Erythroblast"
"efpmbblg-1","efpmbblg-1","MS4A2+ Mast Cell?"
"efpmjncn-1","efpmjncn-1","Megakaryocyte?"
"efppdelf-1","efppdelf-1","Uk"
"egaandbe-1","egaandbe-1","Megakaryocyte?"
"egabnmmp-1","egabnmmp-1","Megakaryocyte?"
"egaccnme-1","egaccnme-1","Uk"
"egadlffb-1","egadlffb-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"egadllmh-1","egadllmh-1","ITGAM+ Uk"
"egaedafk-1","egaedafk-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"egafinim-1","egafinim-1","MKI67+ Erythroblast"
"egaigdpb-1","egaigdpb-1","MKI67+ Erythroblast"
"egaiiabe-1","egaiiabe-1","MKI67+ Erythroblast"
"egaijfpj-1","egaijfpj-1","MKI67+ Erythroblast"
"egaipcjn-1","egaipcjn-1","Uk"
"egajecmj-1","egajecmj-1","ITGAM+ Uk"
"egalknig-1","egalknig-1","MKI67+ Erythroblast"
"egamndik-1","egamndik-1","ITGAM+ ELANE_low Neutrophil"
"egamphej-1","egamphej-1","ITGAM+ Uk"
"egaoapno-1","egaoapno-1","Uk"
"egbafigg-1","egbafigg-1","ITGAM+ Uk"
"egbcdcin-1","egbcdcin-1","B cell"
"egbcocek-1","egbcocek-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"egbelpih-1","egbelpih-1","PDGFRA/B+ MSC/Bone"
"egbhhlnb-1","egbhhlnb-1","ITGAM+ Uk"
"egbjjbdj-1","egbjjbdj-1","ELANE_high Neutrophil"
"egbjlcok-1","egbjlcok-1","CTSK+ osteoclast?"
"egbkbcnm-1","egbkbcnm-1","Megakaryocyte?"
"egbkonch-1","egbkonch-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"egblfdep-1","egblfdep-1","Uk"
"egbnobjg-1","egbnobjg-1","ITGAM+ ELANE_low Neutrophil"
"egbpfeog-1","egbpfeog-1","ITGAM+ ELANE_low Neutrophil"
"egbpiidf-1","egbpiidf-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"egcaleld-1","egcaleld-1","Uk"
"egcamaia-1","egcamaia-1","ITGAM+ ELANE_low Neutrophil"
"egcbgjje-1","egcbgjje-1","DNTT+ Uk"
"egcbmkof-1","egcbmkof-1","ITGAM+ ELANE_low Neutrophil"
"egcchpbm-1","egcchpbm-1","MKI67+ Erythroblast"
"egcdbkil-1","egcdbkil-1","Megakaryocyte?"
"egcdlgmd-1","egcdlgmd-1","ITGAM+ Uk"
"egcelplh-1","egcelplh-1","CTSK+ osteoclast?"
"egcfbphi-1","egcfbphi-1","MS4A2+ Mast Cell?"
"egcfkfgp-1","egcfkfgp-1","MKI67+ Erythroblast"
"egcgmapa-1","egcgmapa-1","MKI67+ Erythroblast"
"egchcbio-1","egchcbio-1","ITGAM+ Uk"
"egchecfb-1","egchecfb-1","ITGAM+ Uk"
"egcipikk-1","egcipikk-1","B cell"
"egcjefge-1","egcjefge-1","ITGAM+ Uk"
"egcjhlld-1","egcjhlld-1","Uk"
"egcjlnam-1","egcjlnam-1","ELANE_high Neutrophil"
"egckehff-1","egckehff-1","T_NK"
"egcklaom-1","egcklaom-1","Uk"
"egcklice-1","egcklice-1","ITGAM+ ELANE_low Neutrophil"
"egclipdd-1","egclipdd-1","ITGAM+ ELANE_low Neutrophil"
"egcllbpl-1","egcllbpl-1","MS4A2+ Mast Cell?"
"egcobjne-1","egcobjne-1","ITGAM+ Uk"
"egcojagh-1","egcojagh-1","ITGAM+ Uk"
"egcpacja-1","egcpacja-1","ELANE_high Neutrophil"
"egdbdeam-1","egdbdeam-1","T_NK"
"egdcjaid-1","egdcjaid-1","Megakaryocyte?"
"egdddoib-1","egdddoib-1","MKI67+ Erythroblast"
"egddgcoj-1","egddgcoj-1","Uk"
"egddkmjp-1","egddkmjp-1","MS4A2+ Mast Cell?"
"egdehblf-1","egdehblf-1","MKI67+ Erythroblast"
"egdeipnk-1","egdeipnk-1","MKI67+ Erythroblast"
"egdfojkg-1","egdfojkg-1","MKI67+ Erythroblast"
"egdgdmie-1","egdgdmie-1","MKI67+ Erythroblast"
"egdhlmoa-1","egdhlmoa-1","MKI67+ Erythroblast"
"egdkknbd-1","egdkknbd-1","PECAM1+ Endothelial/Plasma cell/HSC?/B cell"
"egdlomcp-1","egdlomcp-1","ITGAM+ Uk"
"egdmhopm-1","egdmhopm-1","ITGAM+ Uk"
"egdmmafg-1","egdmmafg-1","CD74+ Myeloid/immune progenitors/Monocyte/Macrophage"
"egeckncj-1","egeckncj-1","MKI67+ Erythroblast"
"egedonom-1","egedonom-1","MKI67+ Erythroblast"
"egeeodnd-1","egeeodnd-1","Megakaryocyte?"
"egehmkbj-1","egehmkbj-1","MKI67+ Erythroblast"
"egeicknc-1","egeicknc-1","ITGAM+ ELANE_low Neutrophil"
"egeidhea-1","egeidhea-1","MKI67+ Erythroblast"
"egeinlcf-1","egeinlcf-1","T_NK"
"egejdiin-1","egejdiin-1","ITGAM+ Uk"
"egekkmjf-1","egekkmjf-1","ITGAM+ Uk"
"egekpdpl-1","egekpdpl-1","MKI67+ Erythroblast"
"egelbdce-1","egelbdce-1","SEMA3A+ Endothelial/vSMC/Adipocyte"
"egelnbea-1","egelnbea-1","MKI67+ Erythroblast"
"egenkjdd-1","egenkjdd-1","ITGAM+ Uk"
"egennffl-1","egennffl-1","MKI67+ Erythroblast"
"egfbohih-1","egfbohih-1","MS4A2+ Mast Cell?"
