"","cell_id","group"
"anldkfgo-1","anldkfgo-1","HSC"
"anlehibb-1","anlehibb-1","Osteo-MSC"
"anlfplog-1","anlfplog-1","Not-mapped"
"anlhobnp-1","anlhobnp-1","Not-mapped"
"anlidhao-1","anlidhao-1","Not-mapped"
"anlkopkm-1","anlkopkm-1","Not-mapped"
"anlldlcd-1","anlldlcd-1","Not-mapped"
"anllpejj-1","anllpejj-1","Not-mapped"
"anlmboej-1","anlmboej-1","Not-mapped"
"anlmeikb-1","anlmeikb-1","Not-mapped"
"anlmjlje-1","anlmjlje-1","Osteo-MSC"
"anlnbnfp-1","anlnbnfp-1","Not-mapped"
"anlpbkmo-1","anlpbkmo-1","Osteoblast"
"anmaibpg-1","anmaibpg-1","Plasma Cell"
"anmbijoo-1","anmbijoo-1","Not-mapped"
"anmdalcp-1","anmdalcp-1","Plasma Cell"
"anmekjea-1","anmekjea-1","Early Myeloid Progenitor"
"anmfalfp-1","anmfalfp-1","Not-mapped"
"anmghloo-1","anmghloo-1","AEC"
"anmgkopo-1","anmgkopo-1","Not-mapped"
"anmgpmbc-1","anmgpmbc-1","Not-mapped"
"anmhbbeh-1","anmhbbeh-1","Osteoblast"
"anmhbjfp-1","anmhbjfp-1","Osteoblast"
"anmhefcf-1","anmhefcf-1","Osteoblast"
"anmhjcho-1","anmhjcho-1","Not-mapped"
"anmhomod-1","anmhomod-1","RNAlo MSC"
"anmmopjc-1","anmmopjc-1","Pre-B"
"anmnadio-1","anmnadio-1","Not-mapped"
"anmpbddd-1","anmpbddd-1","Not-mapped"
"anmpnpop-1","anmpnpop-1","Osteo-MSC"
"anmponcl-1","anmponcl-1","Osteoblast"
"annafmda-1","annafmda-1","Osteoblast"
"anndgcef-1","anndgcef-1","Not-mapped"
"anndiiin-1","anndiiin-1","Osteoblast"
"anndodea-1","anndodea-1","Not-mapped"
"anndpinl-1","anndpinl-1","Not-mapped"
"annghbgg-1","annghbgg-1","Not-mapped"
"annhdgec-1","annhdgec-1","Osteoblast"
"annikgda-1","annikgda-1","Osteoblast"
"annjonjn-1","annjonjn-1","Osteoblast"
"annljhik-1","annljhik-1","Osteoblast"
"annlljei-1","annlljei-1","Osteoblast"
"annlmiph-1","annlmiph-1","Osteoblast"
"annlmmog-1","annlmmog-1","Osteoblast"
"annnioap-1","annnioap-1","Plasma Cell"
"anocihkf-1","anocihkf-1","Plasma Cell"
"anocplll-1","anocplll-1","Not-mapped"
"anodpkci-1","anodpkci-1","Plasma Cell"
"anoedbmh-1","anoedbmh-1","Plasma Cell"
"anohjfca-1","anohjfca-1","Not-mapped"
"anojdofe-1","anojdofe-1","Not-mapped"
"anojgmgl-1","anojgmgl-1","Plasma Cell"
"anomnnne-1","anomnnne-1","Not-mapped"
"anookneo-1","anookneo-1","AEC"
"anpanmml-1","anpanmml-1","Not-mapped"
"anpdbnbe-1","anpdbnbe-1","Plasma Cell"
"anpdgoec-1","anpdgoec-1","Not-mapped"
"anpdjgce-1","anpdjgce-1","Not-mapped"
"anpekhmp-1","anpekhmp-1","Plasma Cell"
"anphmgkc-1","anphmgkc-1","Adipo-MSC"
"anpihemo-1","anpihemo-1","Osteoblast"
"anpinlaa-1","anpinlaa-1","Osteoblast"
"anpkjaim-1","anpkjaim-1","Not-mapped"
"anpljohj-1","anpljohj-1","Not-mapped"
"anpmccch-1","anpmccch-1","Plasma Cell"
"anpmjoja-1","anpmjoja-1","Not-mapped"
"anpnghba-1","anpnghba-1","Osteoblast"
"anppddkc-1","anppddkc-1","Not-mapped"
"anppkahd-1","anppkahd-1","Not-mapped"
"anppmdpm-1","anppmdpm-1","SEC"
"aoabhcfo-1","aoabhcfo-1","Osteoblast"
"aoadlipl-1","aoadlipl-1","SEC"
"aoadmamg-1","aoadmamg-1","SEC"
"aoagbclk-1","aoagbclk-1","Not-mapped"
"aoaghoom-1","aoaghoom-1","Not-mapped"
"aoajfkih-1","aoajfkih-1","Not-mapped"
"aoajflen-1","aoajflen-1","Not-mapped"
"aoanpgjo-1","aoanpgjo-1","Not-mapped"
"aobdhbol-1","aobdhbol-1","Not-mapped"
"aobelahg-1","aobelahg-1","Plasma Cell"
"aobemeef-1","aobemeef-1","Not-mapped"
"aobfdnpk-1","aobfdnpk-1","Osteoblast"
"aobhjdnc-1","aobhjdnc-1","Osteoblast"
"aobkkogb-1","aobkkogb-1","Osteoblast"
"aobnniam-1","aobnniam-1","VSMC"
"aobodlgd-1","aobodlgd-1","Plasma Cell"
"aoboeacb-1","aoboeacb-1","Not-mapped"
"aobpeoml-1","aobpeoml-1","VSMC"
"aocbchde-1","aocbchde-1","VSMC"
"aocbkiln-1","aocbkiln-1","VSMC"
"aocecdcj-1","aocecdcj-1","Not-mapped"
"aoceimmj-1","aoceimmj-1","Not-mapped"
"aocfmpjd-1","aocfmpjd-1","RNAlo MSC"
"aocjlhig-1","aocjlhig-1","Not-mapped"
"aocjocdf-1","aocjocdf-1","Not-mapped"
"aoclghem-1","aoclghem-1","SEC"
"aocmekhd-1","aocmekhd-1","Not-mapped"
"aocmepaa-1","aocmepaa-1","Not-mapped"
"aocmmjno-1","aocmmjno-1","Not-mapped"
"aocnmddd-1","aocnmddd-1","Not-mapped"
"aocplahi-1","aocplahi-1","SEC"
"aodagmgc-1","aodagmgc-1","Not-mapped"
"aodajlgn-1","aodajlgn-1","Not-mapped"
"aodcindc-1","aodcindc-1","SEC"
"aodedjbf-1","aodedjbf-1","Monocyte"
"aodgcgbi-1","aodgcgbi-1","Not-mapped"
"aodhjamc-1","aodhjamc-1","CD4+ T-Cell"
"aodkmljc-1","aodkmljc-1","RNAlo MSC"
"aodphmjj-1","aodphmjj-1","SEC"
"aodpjifm-1","aodpjifm-1","SEC"
"aoeaelib-1","aoeaelib-1","Not-mapped"
"aoeealbf-1","aoeealbf-1","Not-mapped"
"aoefmelo-1","aoefmelo-1","Not-mapped"
"aoejafea-1","aoejafea-1","Not-mapped"
"aoejamaj-1","aoejamaj-1","Osteoblast"
"aoejdmnm-1","aoejdmnm-1","Plasma Cell"
"aoejoofe-1","aoejoofe-1","Pro-B"
"aoekjfdk-1","aoekjfdk-1","Pro-B"
"aoelkpdk-1","aoelkpdk-1","Not-mapped"
"aoengpbd-1","aoengpbd-1","Early Myeloid Progenitor"
"aoenpphg-1","aoenpphg-1","Early Myeloid Progenitor"
"aoeongen-1","aoeongen-1","Plasma Cell"
"aoepckhc-1","aoepckhc-1","Not-mapped"
"aofabefb-1","aofabefb-1","Early Myeloid Progenitor"
"aofdjffd-1","aofdjffd-1","Early Myeloid Progenitor"
"aofgabpo-1","aofgabpo-1","Plasma Cell"
"aofgkido-1","aofgkido-1","Plasma Cell"
"aofjjpof-1","aofjjpof-1","Early Myeloid Progenitor"
"aofkckpd-1","aofkckpd-1","Not-mapped"
"aofkdgli-1","aofkdgli-1","Not-mapped"
"aofnonkb-1","aofnonkb-1","Early Myeloid Progenitor"
"aofpeidn-1","aofpeidn-1","Not-mapped"
"aogbdklh-1","aogbdklh-1","Not-mapped"
"aogbjfco-1","aogbjfco-1","Not-mapped"
"aogdgoii-1","aogdgoii-1","Not-mapped"
"aogflimk-1","aogflimk-1","Osteoblast"
"aoggdbol-1","aoggdbol-1","Osteo-MSC"
"aoghlgop-1","aoghlgop-1","Not-mapped"
"aogkbggf-1","aogkbggf-1","Not-mapped"
"aoglocoh-1","aoglocoh-1","AEC"
"aohaoidc-1","aohaoidc-1","Not-mapped"
"aohbbfnm-1","aohbbfnm-1","Osteoblast"
"aohbnoaf-1","aohbnoaf-1","Osteoblast"
"aohbodji-1","aohbodji-1","Not-mapped"
"aohbphca-1","aohbphca-1","Early Myeloid Progenitor"
"aohidpck-1","aohidpck-1","Early Myeloid Progenitor"
"aohlbgmc-1","aohlbgmc-1","Not-mapped"
"aohnfadb-1","aohnfadb-1","Plasma Cell"
"aoibihbb-1","aoibihbb-1","Pre-B"
"aoibmaea-1","aoibmaea-1","Early Myeloid Progenitor"
"aoiclikp-1","aoiclikp-1","Osteoblast"
"aoicoknl-1","aoicoknl-1","Not-mapped"
"aoidbada-1","aoidbada-1","Osteoblast"
"aoidgfdc-1","aoidgfdc-1","Not-mapped"
"aoiflnaj-1","aoiflnaj-1","Osteoblast"
"aoihkhgd-1","aoihkhgd-1","Osteoblast"
"aoiibbbe-1","aoiibbbe-1","Osteoblast"
"aoiibdme-1","aoiibdme-1","Osteoblast"
"aoiifhic-1","aoiifhic-1","Early Myeloid Progenitor"
"aoijnaca-1","aoijnaca-1","Not-mapped"
"aoiklffg-1","aoiklffg-1","Pro-B"
"aoikpljc-1","aoikpljc-1","Plasma Cell"
"aoinebnl-1","aoinebnl-1","Not-mapped"
"aoioclgf-1","aoioclgf-1","Plasma Cell"
"aojaflgd-1","aojaflgd-1","Osteoblast"
"aojbfhln-1","aojbfhln-1","Not-mapped"
"aojbippg-1","aojbippg-1","Not-mapped"
"aojcldik-1","aojcldik-1","Pro-B"
"aojcoaoo-1","aojcoaoo-1","Not-mapped"
"aojdkmbo-1","aojdkmbo-1","Not-mapped"
"aojfgeej-1","aojfgeej-1","Not-mapped"
"aojfpjcn-1","aojfpjcn-1","Osteoblast"
"aojggckh-1","aojggckh-1","Not-mapped"
"aojkleka-1","aojkleka-1","Plasma Cell"
"aojlaglo-1","aojlaglo-1","Osteoblast"
"aojlhodo-1","aojlhodo-1","Not-mapped"
"aojmpdhj-1","aojmpdhj-1","Not-mapped"
"aojoonkm-1","aojoonkm-1","Not-mapped"
"aojpflbe-1","aojpflbe-1","Osteoblast"
"aojpnobk-1","aojpnobk-1","Osteoblast"
"aokbhgga-1","aokbhgga-1","Not-mapped"
"aokdfgfp-1","aokdfgfp-1","Not-mapped"
"aokdgdbo-1","aokdgdbo-1","AEC"
"aokeknje-1","aokeknje-1","Osteo-MSC"
"aokfmimj-1","aokfmimj-1","Plasma Cell"
"aokggaao-1","aokggaao-1","Osteoblast"
"aokgimhf-1","aokgimhf-1","Not-mapped"
"aokhmmjn-1","aokhmmjn-1","Not-mapped"
"aokkogoj-1","aokkogoj-1","Not-mapped"
"aokmdboh-1","aokmdboh-1","Early Myeloid Progenitor"
"aokmjglh-1","aokmjglh-1","Not-mapped"
"aokpllje-1","aokpllje-1","Early Myeloid Progenitor"
"aolbfoid-1","aolbfoid-1","Plasma Cell"
"aoldaiia-1","aoldaiia-1","Osteoblast"
"aolenohc-1","aolenohc-1","Early Myeloid Progenitor"
"aolfogjh-1","aolfogjh-1","Not-mapped"
"aolhaenp-1","aolhaenp-1","Not-mapped"
"aolhpeik-1","aolhpeik-1","Not-mapped"
"aolmncck-1","aolmncck-1","AEC"
"aolndace-1","aolndace-1","Osteoblast"
"aolnddon-1","aolnddon-1","Osteoblast"
"aolnkamm-1","aolnkamm-1","Not-mapped"
"aolnmgco-1","aolnmgco-1","SEC"
"aolobbde-1","aolobbde-1","AEC"
"aomajoip-1","aomajoip-1","SEC"
"aomajpek-1","aomajpek-1","Not-mapped"
"aomdipjo-1","aomdipjo-1","Not-mapped"
"aomelkic-1","aomelkic-1","Osteoblast"
"aomhgmbn-1","aomhgmbn-1","Osteoblast"
"aomiioka-1","aomiioka-1","Not-mapped"
"aomkegaa-1","aomkegaa-1","AEC"
"aomkmekl-1","aomkmekl-1","Not-mapped"
"aomleikj-1","aomleikj-1","Not-mapped"
"aommngeh-1","aommngeh-1","AEC"
"aomnmkip-1","aomnmkip-1","Not-mapped"
"aomodmcd-1","aomodmcd-1","Osteoblast"
"aonaeekp-1","aonaeekp-1","Osteoblast"
"aonajcoa-1","aonajcoa-1","Not-mapped"
"aonaoffb-1","aonaoffb-1","Not-mapped"
"aondjhhm-1","aondjhhm-1","Osteoblast"
"aondkhdn-1","aondkhdn-1","Osteoblast"
"aonfipml-1","aonfipml-1","Plasma Cell"
"aongancf-1","aongancf-1","Not-mapped"
"aongdbdp-1","aongdbdp-1","Osteoblast"
"aonkbhcj-1","aonkbhcj-1","Osteo-MSC"
"aonlifno-1","aonlifno-1","Not-mapped"
"aonlkmfj-1","aonlkmfj-1","Not-mapped"
"aooaenec-1","aooaenec-1","Not-mapped"
"aoobjaln-1","aoobjaln-1","Osteoblast"
"aooboknh-1","aooboknh-1","Osteo-MSC"
"aoocdmpo-1","aoocdmpo-1","AEC"
"aooebikp-1","aooebikp-1","Not-mapped"
"aooeehkl-1","aooeehkl-1","Not-mapped"
"aooeolin-1","aooeolin-1","Not-mapped"
"aoofjnlp-1","aoofjnlp-1","AEC"
"aoohlhmg-1","aoohlhmg-1","Osteo-MSC"
"aoohmcfm-1","aoohmcfm-1","Early Myeloid Progenitor"
"aookjdhk-1","aookjdhk-1","Not-mapped"
"aoomipcd-1","aoomipcd-1","Not-mapped"
"aoookopj-1","aoookopj-1","Not-mapped"
"aoopfpio-1","aoopfpio-1","Not-mapped"
"aopaahhk-1","aopaahhk-1","Not-mapped"
"aopahagc-1","aopahagc-1","Osteoblast"
"aopbeclm-1","aopbeclm-1","Not-mapped"
"aopbmheh-1","aopbmheh-1","Plasma Cell"
"aopcflam-1","aopcflam-1","Osteoblast"
"aopdefac-1","aopdefac-1","Not-mapped"
"aopdjflp-1","aopdjflp-1","Osteoblast"
"aopdpfhj-1","aopdpfhj-1","Early Myeloid Progenitor"
"aophphfe-1","aophphfe-1","Not-mapped"
"aopjncni-1","aopjncni-1","Not-mapped"
"aopkimdc-1","aopkimdc-1","Plasma Cell"
"aoploiip-1","aoploiip-1","Osteoblast"
"aopnfhlf-1","aopnfhlf-1","Not-mapped"
"aopoihdh-1","aopoihdh-1","Pro-B"
"aoppjibn-1","aoppjibn-1","Adipo-MSC"
"aoppnbpc-1","aoppnbpc-1","Plasma Cell"
"apacgnbl-1","apacgnbl-1","Not-mapped"
"apaedjcp-1","apaedjcp-1","Plasma Cell"
"apaefdhl-1","apaefdhl-1","Osteoblast"
"apaeikff-1","apaeikff-1","Osteoblast"
"apaenanc-1","apaenanc-1","Not-mapped"
"apaeoabk-1","apaeoabk-1","Not-mapped"
"apahcjnm-1","apahcjnm-1","AEC"
"apahfcpp-1","apahfcpp-1","RNAlo MSC"
"apahjglo-1","apahjglo-1","Not-mapped"
"apaigaok-1","apaigaok-1","Not-mapped"
"apaimoke-1","apaimoke-1","Not-mapped"
"apajngog-1","apajngog-1","SEC"
"apakbaec-1","apakbaec-1","Not-mapped"
"apalfblh-1","apalfblh-1","VSMC"
"apanegen-1","apanegen-1","SEC"
"apbblmfn-1","apbblmfn-1","AEC"
"apbhakoj-1","apbhakoj-1","Osteo-MSC"
"apblhece-1","apblhece-1","Osteoblast"
"apbmnbhh-1","apbmnbhh-1","Not-mapped"
"apbpegmj-1","apbpegmj-1","Not-mapped"
"apcafcpa-1","apcafcpa-1","Not-mapped"
"apcanice-1","apcanice-1","GMP"
"apcbbhmi-1","apcbbhmi-1","Osteo-MSC"
"apcdijpl-1","apcdijpl-1","Not-mapped"
"apcdlgbc-1","apcdlgbc-1","Not-mapped"
"apcdodkd-1","apcdodkd-1","Not-mapped"
"apcecngl-1","apcecngl-1","Not-mapped"
"apcedcfe-1","apcedcfe-1","Osteo-MSC"
"apceifge-1","apceifge-1","Osteoblast"
"apcfjppi-1","apcfjppi-1","Pro-B"
"apchkglm-1","apchkglm-1","Not-mapped"
"apcmlpkb-1","apcmlpkb-1","Osteoblast"
"apcncanj-1","apcncanj-1","Not-mapped"
"apcnkgac-1","apcnkgac-1","Not-mapped"
"apcpblcp-1","apcpblcp-1","Not-mapped"
"apdccakn-1","apdccakn-1","Not-mapped"
"apdfdafo-1","apdfdafo-1","Not-mapped"
"apdjedmo-1","apdjedmo-1","Not-mapped"
"apdkbekc-1","apdkbekc-1","Not-mapped"
"apdlnmlh-1","apdlnmlh-1","Osteo-MSC"
"apdnehco-1","apdnehco-1","Not-mapped"
"apdodbam-1","apdodbam-1","SEC"
"apdolahh-1","apdolahh-1","SEC"
"apecifbd-1","apecifbd-1","Not-mapped"
"apedmgao-1","apedmgao-1","Not-mapped"
"apedpcbk-1","apedpcbk-1","Osteoblast"
"apehmbpg-1","apehmbpg-1","Not-mapped"
"apemljmg-1","apemljmg-1","Not-mapped"
"apeomokg-1","apeomokg-1","Not-mapped"
"apepakdd-1","apepakdd-1","AEC"
"apepfnmn-1","apepfnmn-1","AEC"
"apfcmhje-1","apfcmhje-1","Not-mapped"
"apfgcmlc-1","apfgcmlc-1","AEC"
"apfgpmgd-1","apfgpmgd-1","Osteoblast"
"apfhakej-1","apfhakej-1","Not-mapped"
"apfjacbi-1","apfjacbi-1","Not-mapped"
"apfjagkg-1","apfjagkg-1","AEC"
"apfkmbfg-1","apfkmbfg-1","AEC"
"apfmabod-1","apfmabod-1","Not-mapped"
"apfmdepn-1","apfmdepn-1","AEC"
"apfpndno-1","apfpndno-1","Not-mapped"
"apfppfld-1","apfppfld-1","Osteoblast"
"apgboael-1","apgboael-1","AEC"
"apgdeljf-1","apgdeljf-1","Pro-B"
"apgeifoh-1","apgeifoh-1","Monocyte"
"apgfdpdc-1","apgfdpdc-1","Osteoblast"
"apgfjblo-1","apgfjblo-1","Not-mapped"
"apggahbp-1","apggahbp-1","Not-mapped"
"apggcjbk-1","apggcjbk-1","Not-mapped"
"apghcjoh-1","apghcjoh-1","Not-mapped"
"apgipdng-1","apgipdng-1","SEC"
"apgjepli-1","apgjepli-1","AEC"
"apgmckcj-1","apgmckcj-1","Early Myeloid Progenitor"
"apgpfcaj-1","apgpfcaj-1","Not-mapped"
"apgpgnee-1","apgpgnee-1","Not-mapped"
"aphahibk-1","aphahibk-1","Osteoblast"
"aphbpfdj-1","aphbpfdj-1","Not-mapped"
"aphccdko-1","aphccdko-1","Plasma Cell"
"aphckmfg-1","aphckmfg-1","Not-mapped"
"aphejhmf-1","aphejhmf-1","Osteo-MSC"
"aphhbcmh-1","aphhbcmh-1","SEC"
"aphhpeac-1","aphhpeac-1","Not-mapped"
"aphjfggp-1","aphjfggp-1","Osteo-MSC"
"aphkacgf-1","aphkacgf-1","Not-mapped"
"aphldbbl-1","aphldbbl-1","Osteoblast"
"aphnegoc-1","aphnegoc-1","Not-mapped"
"aphoampi-1","aphoampi-1","Plasma Cell"
"aphpffek-1","aphpffek-1","Not-mapped"
"aphpgaie-1","aphpgaie-1","Not-mapped"
"apiennmn-1","apiennmn-1","Not-mapped"
"apiiegkd-1","apiiegkd-1","Osteoblast"
"apiimfjg-1","apiimfjg-1","Osteoblast"
"apijjjgd-1","apijjjgd-1","Not-mapped"
"apiljccb-1","apiljccb-1","Not-mapped"
"apimkkaf-1","apimkkaf-1","SEC"
"apimnpoa-1","apimnpoa-1","AEC"
"apinbpml-1","apinbpml-1","Osteoblast"
"apipdgpg-1","apipdgpg-1","Not-mapped"
"apjaiicn-1","apjaiicn-1","Osteoblast"
"apjbnhgp-1","apjbnhgp-1","Monocyte"
"apjdffkf-1","apjdffkf-1","Not-mapped"
"apjdkpcj-1","apjdkpcj-1","SEC"
"apjdmcnm-1","apjdmcnm-1","Not-mapped"
"apjdnpao-1","apjdnpao-1","SEC"
"apjehjgc-1","apjehjgc-1","Osteoblast"
"apjgkced-1","apjgkced-1","Not-mapped"
"apjgkmpf-1","apjgkmpf-1","Adipo-MSC"
"apjifpnl-1","apjifpnl-1","Osteoblast"
"apjkjoep-1","apjkjoep-1","Not-mapped"
"apjkocmp-1","apjkocmp-1","Osteoblast"
"apjldjod-1","apjldjod-1","Osteoblast"
"apjlgkae-1","apjlgkae-1","Not-mapped"
"apjlifeh-1","apjlifeh-1","Not-mapped"
"apjmdhcg-1","apjmdhcg-1","Not-mapped"
"apjnfgbl-1","apjnfgbl-1","Not-mapped"
"apjngnch-1","apjngnch-1","SEC"
"apkdiman-1","apkdiman-1","Osteoblast"
"apkfidba-1","apkfidba-1","AEC"
"apkphhka-1","apkphhka-1","Osteoblast"
"apkpicko-1","apkpicko-1","Not-mapped"
"apkpihcg-1","apkpihcg-1","Osteoblast"
"aplbaigl-1","aplbaigl-1","Plasma Cell"
"aplbjnnh-1","aplbjnnh-1","Not-mapped"
"aplbpdfm-1","aplbpdfm-1","AEC"
"apleijcc-1","apleijcc-1","Osteoblast"
"aplfnclh-1","aplfnclh-1","Not-mapped"
"aplgbfil-1","aplgbfil-1","Not-mapped"
"aplgbjld-1","aplgbjld-1","Pro-B"
"aplhakpf-1","aplhakpf-1","Early Myeloid Progenitor"
"apllakcj-1","apllakcj-1","Not-mapped"
"aplloejo-1","aplloejo-1","Osteoblast"
"aplpbaci-1","aplpbaci-1","Not-mapped"
"apmabkco-1","apmabkco-1","Pre-B"
"apmaeocp-1","apmaeocp-1","Not-mapped"
"apmbcabo-1","apmbcabo-1","Osteoblast"
"apmchmdn-1","apmchmdn-1","Not-mapped"
"apmfknji-1","apmfknji-1","Not-mapped"
"apmilncb-1","apmilncb-1","Not-mapped"
"apmjebel-1","apmjebel-1","Not-mapped"
"apmklnkm-1","apmklnkm-1","Not-mapped"
"apmndboa-1","apmndboa-1","Early Myeloid Progenitor"
"apmnlcdj-1","apmnlcdj-1","Osteoblast"
"apmnogkl-1","apmnogkl-1","Osteoblast"
"apmpjihe-1","apmpjihe-1","Not-mapped"
"apnhaada-1","apnhaada-1","Osteoblast"
"apnhigbg-1","apnhigbg-1","Osteoblast"
"apnijjam-1","apnijjam-1","Osteoblast"
"apniongb-1","apniongb-1","Osteoblast"
"apnlknfe-1","apnlknfe-1","Osteoblast"
"apnndimh-1","apnndimh-1","Osteoblast"
"apnnjekp-1","apnnjekp-1","Osteoblast"
"apnojcpn-1","apnojcpn-1","Not-mapped"
"apoacpid-1","apoacpid-1","Osteoblast"
"apockooc-1","apockooc-1","AEC"
"apoebppn-1","apoebppn-1","Osteoblast"
"apoemcme-1","apoemcme-1","Osteoblast"
"apofmfjn-1","apofmfjn-1","Osteoblast"
"apojdkhf-1","apojdkhf-1","Osteoblast"
"apojjecp-1","apojjecp-1","Pre-B"
"apojpmnk-1","apojpmnk-1","Not-mapped"
"apoppkdd-1","apoppkdd-1","Osteoblast"
"appbjkmo-1","appbjkmo-1","Not-mapped"
"appcahko-1","appcahko-1","Osteoblast"
"appdlaek-1","appdlaek-1","Osteoblast"
"appekgei-1","appekgei-1","Osteoblast"
"appekggf-1","appekggf-1","AEC"
"appfccde-1","appfccde-1","Osteoblast"
"appfhilc-1","appfhilc-1","Not-mapped"
"appfnjhm-1","appfnjhm-1","Osteoblast"
"appgigca-1","appgigca-1","Not-mapped"
"apphaedm-1","apphaedm-1","Osteoblast"
"appiojbl-1","appiojbl-1","Osteoblast"
"appjoljb-1","appjoljb-1","Osteoblast"
"appmjgme-1","appmjgme-1","Not-mapped"
"baabdgnf-1","baabdgnf-1","AEC"
"baabhpoe-1","baabhpoe-1","Not-mapped"
"baagcbia-1","baagcbia-1","SEC"
"baagikli-1","baagikli-1","Not-mapped"
"baagmjdd-1","baagmjdd-1","Not-mapped"
"baajpjao-1","baajpjao-1","Osteoblast"
"baakdhlk-1","baakdhlk-1","Not-mapped"
"babadcbm-1","babadcbm-1","Osteoblast"
"babafbjf-1","babafbjf-1","Osteoblast"
"babbpbpj-1","babbpbpj-1","Osteoblast"
"babchfeb-1","babchfeb-1","Not-mapped"
"babcohdp-1","babcohdp-1","Not-mapped"
"babdmehj-1","babdmehj-1","Not-mapped"
"babeijmm-1","babeijmm-1","AEC"
"babgfcjn-1","babgfcjn-1","Osteoblast"
"babgloch-1","babgloch-1","AEC"
"babijmao-1","babijmao-1","Osteoblast"
"babjafkn-1","babjafkn-1","Osteoblast"
"babjdllf-1","babjdllf-1","Osteo-MSC"
"babkfeip-1","babkfeip-1","Not-mapped"
"babklbii-1","babklbii-1","AEC"
"bablphff-1","bablphff-1","Not-mapped"
"babnomjb-1","babnomjb-1","AEC"
"babokioh-1","babokioh-1","Not-mapped"
"bacbpilk-1","bacbpilk-1","Not-mapped"
"baccacll-1","baccacll-1","RNAlo MSC"
"bacgdfbj-1","bacgdfbj-1","SEC"
"bacgoeil-1","bacgoeil-1","Not-mapped"
"bachjaid-1","bachjaid-1","Not-mapped"
"bacifbio-1","bacifbio-1","Early Myeloid Progenitor"
"backhlad-1","backhlad-1","Not-mapped"
"badbpoac-1","badbpoac-1","Osteoblast"
"badcpbnk-1","badcpbnk-1","Not-mapped"
"badechfa-1","badechfa-1","Not-mapped"
"badhlgdp-1","badhlgdp-1","Osteoblast"
"badienfh-1","badienfh-1","Osteoblast"
"badinhnh-1","badinhnh-1","Not-mapped"
"badjalbj-1","badjalbj-1","Osteoblast"
"badmlaoj-1","badmlaoj-1","Not-mapped"
"badmpjji-1","badmpjji-1","Plasma Cell"
"badobmph-1","badobmph-1","Not-mapped"
"badomknp-1","badomknp-1","Osteoblast"
"baeaioai-1","baeaioai-1","Not-mapped"
"baeapdod-1","baeapdod-1","Plasma Cell"
"baedldpa-1","baedldpa-1","SEC"
"baeeknek-1","baeeknek-1","Not-mapped"
"baefedal-1","baefedal-1","AEC"
"baehpchb-1","baehpchb-1","Not-mapped"
"baejaafd-1","baejaafd-1","Pro-B"
"baeoagnl-1","baeoagnl-1","Not-mapped"
"bafanajd-1","bafanajd-1","Plasma Cell"
"bafedceg-1","bafedceg-1","AEC"
"bafgimmc-1","bafgimmc-1","Early Myeloid Progenitor"
"bafgplhh-1","bafgplhh-1","Plasma Cell"
"bafijcpg-1","bafijcpg-1","Not-mapped"
"bafjnpkn-1","bafjnpkn-1","Osteoblast"
"bafkbbjn-1","bafkbbjn-1","Not-mapped"
"bafllhgc-1","bafllhgc-1","Not-mapped"
"bafmccle-1","bafmccle-1","Not-mapped"
"bafmldek-1","bafmldek-1","Not-mapped"
"bafnlfbe-1","bafnlfbe-1","Osteoblast"
"bafoccni-1","bafoccni-1","Osteoblast"
"bagcocbe-1","bagcocbe-1","Osteoblast"
"bagecgdn-1","bagecgdn-1","Not-mapped"
"bageojef-1","bageojef-1","Early Myeloid Progenitor"
"bagfhiek-1","bagfhiek-1","Osteoblast"
"bagfkehk-1","bagfkehk-1","Osteoblast"
"bagihjbl-1","bagihjbl-1","Not-mapped"
"bagkkfae-1","bagkkfae-1","Osteoblast"
"bagkkjlf-1","bagkkjlf-1","Osteoblast"
"baglifgf-1","baglifgf-1","Osteoblast"
"baglknog-1","baglknog-1","AEC"
"bagnldom-1","bagnldom-1","AEC"
"bahabcja-1","bahabcja-1","Osteoblast"
"bahbdflk-1","bahbdflk-1","Not-mapped"
"bahbmhbp-1","bahbmhbp-1","Osteoblast"
"bahenkff-1","bahenkff-1","Osteoblast"
"bahfhpif-1","bahfhpif-1","Osteoblast"
"bahficmj-1","bahficmj-1","Osteoblast"
"bahfofce-1","bahfofce-1","Osteoblast"
"bahhdkdo-1","bahhdkdo-1","Osteoblast"
"bahkhban-1","bahkhban-1","Osteoblast"
"bahkicfp-1","bahkicfp-1","Osteoblast"
"bahkoflf-1","bahkoflf-1","Osteoblast"
"bahlafii-1","bahlafii-1","Osteoblast"
"bahmhmpn-1","bahmhmpn-1","Osteoblast"
"bahmmhdf-1","bahmmhdf-1","Osteoblast"
"bahmoiad-1","bahmoiad-1","Osteoblast"
"bahngodm-1","bahngodm-1","Osteoblast"
"bahpnbei-1","bahpnbei-1","Osteoblast"
"baifbmcc-1","baifbmcc-1","Not-mapped"
"baihfckm-1","baihfckm-1","Not-mapped"
"baiipfdl-1","baiipfdl-1","AEC"
"baijhnbp-1","baijhnbp-1","pDC"
"baijjeaa-1","baijjeaa-1","Osteoblast"
"baijjpnc-1","baijjpnc-1","AEC"
"baikajbk-1","baikajbk-1","Osteoblast"
"bailjfpi-1","bailjfpi-1","Not-mapped"
"bailjlag-1","bailjlag-1","SEC"
"baimmhcg-1","baimmhcg-1","Not-mapped"
"bainbmbk-1","bainbmbk-1","SEC"
